"","r","area","area_ha","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval","fraction"
"249",25,4,0.3317,"mod3",0.686457082362078,0.088403675807133,7.76502872866617,0.00444325205907718,NA,NA,NA,NA,0.585858585858586
"271",27,4,0.2502,"mod3",1.05197899288072,0.0962564945851423,10.928914432368,0.000398092009433613,NA,NA,NA,NA,0.585858585858586
"302",30,4,0.272,"mod3",0.652159784698544,0.0612456254076601,10.6482672085993,4.04396798562936e-05,NA,NA,NA,NA,0.585858585858586
"313",31,4,0.3613,"mod3",0.677966988726764,0.065089669044273,10.4158923940084,0.000140559591235891,NA,NA,NA,NA,0.585858585858586
"323",32,4,0.2793,"mod3",0.785739808380209,0.00897956126501246,87.5031402081668,3.28999831170976e-06,NA,NA,NA,NA,0.585858585858586
"333",33,4,0.2776,"mod3",0.87763204477715,0.0586139996218445,14.9730789647405,0.000646557709896076,NA,NA,NA,NA,0.585858585858586
"352",35,4,0.3287,"mod3",0.650581365638105,0.0645238744056682,10.0828006940165,5.52583206543449e-05,NA,NA,NA,NA,0.585858585858586
"363",36,4,0.2203,"mod3",0.720176320758259,0.0607619324320526,11.852426213791,7.52838875642043e-05,NA,NA,NA,NA,0.585858585858586
"395",39,4,0.2079,"mod3",0.708428889648487,0.0752489624374255,9.41446721258906,0.000709558277408169,NA,NA,NA,NA,0.585858585858586
"417",41,4,0.1733,"mod3",0.833288138942314,0.0673026448042773,12.3812094066377,6.08980535924016e-05,NA,NA,NA,NA,0.585858585858586
"449",44,4,0.2019,"mod3",1.04215676864892,0.0827475882531595,12.5944065639777,0.00107936354423894,NA,NA,NA,NA,0.585858585858586
"460",45,4,0.1871,"mod3",0.812795798717117,0.0741630667052591,10.9595764418339,0.000393774629625775,NA,NA,NA,NA,0.585858585858586
"471",46,4,0.2373,"mod3",0.702328544809025,0.0393245391844375,17.8598035571379,4.2589381399532e-07,NA,NA,NA,NA,0.585858585858586
"481",47,4,0.2446,"mod3",1.0343725228162,0.0482122740866333,21.4545474656002,2.79132115180165e-05,NA,NA,NA,NA,0.585858585858586
"556",54,4,0.3035,"mod3",0.637925056654053,0.0706298734404072,9.03194392939542,0.000832419800044467,NA,NA,NA,NA,0.585858585858586
"585",57,4,0.2643,"mod3",0.693884051051503,0.140904315786504,4.92450530828924,0.00790385643288425,NA,NA,NA,NA,0.585858585858586
"635",62,4,0.2552,"mod3",1.05314142974899,0.0945151964197949,11.142561933336,0.000369184885447875,NA,NA,NA,NA,0.585858585858586
"645",63,4,0.3665,"mod3",0.731919974890994,0.0335461086665863,21.8183271915537,6.05471609113802e-07,NA,NA,NA,NA,0.585858585858586
"656",64,4,0.2612,"mod3",0.803571502964115,0.0264852451342465,30.3403460640454,7.29725675354803e-07,NA,NA,NA,NA,0.585858585858586
"667",65,4,0.208,"mod3",0.658659849650431,0.0722556833623762,9.11568224117576,0.000266029525466452,NA,NA,NA,NA,0.585858585858586
"678",66,4,0.267,"mod3",0.747356833173704,0.0610994042406891,12.2318186643791,0.00117664494972117,NA,NA,NA,NA,0.585858585858586
"689",67,4,0.3317,"mod3",0.925953811331698,0.0325961753809429,28.4068238224368,9.57786257203273e-05,NA,NA,NA,NA,0.585858585858586
"699",68,4,0.3238,"mod3",0.803851061331596,0.0497375067678889,16.1618688504622,8.5739535150461e-05,NA,NA,NA,NA,0.585858585858586
"710",69,4,0.2831,"mod3",0.680486537852773,0.0932208317641755,7.29972609099034,0.00187263631991571,NA,NA,NA,NA,0.585858585858586
"721",70,4,0.2939,"mod3",0.68074397198674,0.0177253278517689,38.4051554746732,2.2553119137893e-07,NA,NA,NA,NA,0.585858585858586
"732",71,4,0.2395,"mod3",0.893424158013128,0.0681644632697025,13.1068905285466,4.6141722461438e-05,NA,NA,NA,NA,0.585858585858586
"753",73,4,0.1573,"mod3",0.586033161483773,0.0599660155162445,9.77275472513293,0.000190849955241319,NA,NA,NA,NA,0.585858585858586
"764",74,4,0.2969,"mod3",0.617082009897102,0.105155291706239,5.868292502302,0.00986961853533967,NA,NA,NA,NA,0.585858585858586
"785",76,4,0.2563,"mod3",0.689515054484926,0.0441829816895183,15.6058968435012,0.000571770723896552,NA,NA,NA,NA,0.585858585858586
"795",77,4,0.2388,"mod3",0.681904189668164,0.0562305912913003,12.1269254690136,1.91068283777124e-05,NA,NA,NA,NA,0.585858585858586
"817",79,4,0.2838,"mod3",0.500279702347907,0.054257317396946,9.22050197741745,0.00269846210669081,NA,NA,NA,NA,0.585858585858586
"848",82,4,0.2564,"mod3",0.922702936808362,0.0959305253341502,9.61844974364891,0.00238511291102911,NA,NA,NA,NA,0.585858585858586
"859",83,4,0.2552,"mod3",0.815896742180941,0.0496221525019981,16.4421876327934,1.51860996086882e-05,NA,NA,NA,NA,0.585858585858586
"870",84,4,0.1573,"mod3",0.826609205594622,0.0479761762720349,17.2295766321096,2.44815226807345e-06,NA,NA,NA,NA,0.585858585858586
"892",86,4,0.256,"mod3",0.734766546676733,0.0573638562387602,12.8088764398698,5.16175824890901e-05,NA,NA,NA,NA,0.585858585858586
"903",87,4,0.2674,"mod3",0.773370421645721,0.0856671422142832,9.0276201780054,0.000833953313144651,NA,NA,NA,NA,0.585858585858586
"944",91,4,0.2384,"mod3",0.733618051459176,0.0815556063555247,8.99531110419461,0.000283380604152128,NA,NA,NA,NA,0.585858585858586
"954",92,4,0.2369,"mod3",0.439057630286924,0.0599033400321509,7.32943488712442,0.00524680961902195,NA,NA,NA,NA,0.585858585858586
"995",96,4,0.2399,"mod3",0.814147609172516,0.0409373290079157,19.8876582547701,0.000277831147428326,NA,NA,NA,NA,0.585858585858586
"1006",97,4,0.2979,"mod3",0.645474249023069,0.0428662390538531,15.0578698591252,5.40676685437646e-06,NA,NA,NA,NA,0.585858585858586
"1017",98,4,0.269,"mod3",0.77843560593861,0.11231323211414,6.93093406080163,0.0022750681212098,NA,NA,NA,NA,0.585858585858586
"1025",99,4,0.216,"mod3",0.735189807377173,0.0438629350486222,16.7610718836351,7.42519350303142e-05,NA,NA,NA,NA,0.585858585858586
"5",1,5,0.333,"mod3",1.07871066042267,0.130423358190389,8.27083948297048,0.00370191253153631,NA,NA,NA,NA,0.76
"14",2,5,0.3536,"mod3",0.684657898475041,0.0310646118640986,22.0398021217931,2.50832292731441e-05,NA,NA,NA,NA,0.76
