"","r","area","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval","fraction","fraction"
"9482",38,166,"mod2",NA,NA,NA,NA,7.86658958732173,0.510476437369194,15.4102893129861,2.0161659446761e-11,0.65,1
"9483",39,166,"mod2",NA,NA,NA,NA,7.97947003887015,0.509744665318756,15.6538568851533,6.29931495381692e-12,0.65,1
"9484",40,166,"mod2",NA,NA,NA,NA,8.02182467057992,0.428047312498187,18.7405093697765,1.37157368168649e-14,0.65,1
"9485",41,166,"mod2",NA,NA,NA,NA,7.91117159527758,0.464144324187776,17.0446371591889,1.49244887165401e-12,0.65,1
"9486",42,166,"mod2",NA,NA,NA,NA,7.90989342631522,0.452057688213952,17.4975310287646,3.56321227557399e-13,0.65,1
"9487",43,166,"mod2",NA,NA,NA,NA,7.55108641764496,0.495997565883187,15.2240392635784,1.00557165381069e-11,0.65,1
"9488",45,166,"mod2",NA,NA,NA,NA,7.94246505346196,0.418972894208219,18.9569902092873,2.99478632355722e-14,0.65,1
"9489",46,166,"mod2",NA,NA,NA,NA,7.90095566936538,0.544754585474654,14.5036974080377,5.27435400533668e-11,0.65,1
"9490",47,166,"mod2",NA,NA,NA,NA,8.06861658987854,0.487890316858982,16.5377674265478,9.77248106213179e-13,0.65,1
"9491",50,166,"mod2",NA,NA,NA,NA,7.77084759358962,0.483091847059491,16.0856525335495,3.98170209211942e-12,0.65,1
"9492",51,166,"mod2",NA,NA,NA,NA,7.97144126597474,0.640223840265085,12.4510222279042,2.60649499216401e-09,0.65,1
"9493",52,166,"mod2",NA,NA,NA,NA,8.24011140686489,0.56406713073852,14.6083878280167,4.70767834753189e-11,0.65,1
"9494",53,166,"mod2",NA,NA,NA,NA,8.36809372245067,0.605866003381553,13.8117895305981,2.61649085690404e-10,0.65,1
"9495",57,166,"mod2",NA,NA,NA,NA,7.98789767219009,0.556531020751205,14.3530142514034,6.21952911291578e-11,0.65,1
"9496",58,166,"mod2",NA,NA,NA,NA,8.25499974616187,0.55793781147647,14.7955553044822,9.38510965306824e-11,0.65,1
"9497",59,166,"mod2",NA,NA,NA,NA,7.94691348476181,0.532172939096288,14.9329529950488,3.32418791899291e-11,0.65,1
"9498",61,166,"mod2",NA,NA,NA,NA,7.93446683637314,0.512000720299595,15.4969837380899,3.09800370424344e-12,0.65,1
"9499",62,166,"mod2",NA,NA,NA,NA,8.01553189415863,0.449214334143158,17.8434464016996,2.50687218008732e-13,0.65,1
"9500",63,166,"mod2",NA,NA,NA,NA,8.007760062266,0.467976103095882,17.1114721655463,5.31464717654232e-13,0.65,1
"9501",64,166,"mod2",NA,NA,NA,NA,7.96248895838975,0.487257103389634,16.3414528038652,3.04961357977897e-12,0.65,1
"9502",65,166,"mod2",NA,NA,NA,NA,7.61726508272814,0.553563052336325,13.7604290072817,6.51773628416287e-10,0.65,1
"9503",67,166,"mod2",NA,NA,NA,NA,8.02140694592947,0.434357068365469,18.4673107222932,3.79711982515401e-13,0.65,1
"9504",69,166,"mod2",NA,NA,NA,NA,8.17312440499047,0.631371985605697,12.9450222552236,6.80928644703056e-10,0.65,1
"9505",71,166,"mod2",NA,NA,NA,NA,8.26608264673033,0.648373791070048,12.7489463031631,4.28378412102062e-09,0.65,1
"9506",76,166,"mod2",NA,NA,NA,NA,8.23131652731389,0.464928496737968,17.7044783984343,7.8139069292863e-13,0.65,1
"9507",77,166,"mod2",NA,NA,NA,NA,8.12809854929304,0.487397594214891,16.6765257887371,8.41962692598741e-13,0.65,1
"9508",79,166,"mod2",NA,NA,NA,NA,7.76686266927526,0.509906100068406,15.2319469569658,4.20070954244457e-12,0.65,1
"9509",80,166,"mod2",NA,NA,NA,NA,7.35920142852008,0.490709375087565,14.9970671076069,1.29324871655268e-11,0.65,1
"9510",81,166,"mod2",NA,NA,NA,NA,8.11127280761002,0.572461212352752,14.1691220864966,3.33166803503702e-11,0.65,1
"9511",82,166,"mod2",NA,NA,NA,NA,7.93838411473671,0.496405371843316,15.9917369251241,7.34832843874835e-13,0.65,1
"9512",83,166,"mod2",NA,NA,NA,NA,7.83757379262463,0.536450370573656,14.6100631531739,4.69915020717952e-11,0.65,1
"9513",86,166,"mod2",NA,NA,NA,NA,8.1878960930289,0.564333810377335,14.508958957384,5.24422250330702e-11,0.65,1
"9514",87,166,"mod2",NA,NA,NA,NA,8.06620980358211,0.507161728653935,15.90461059629,1.95636364427947e-12,0.65,1
"9515",92,166,"mod2",NA,NA,NA,NA,8.01075027271067,0.499148241630102,16.0488400130379,1.05449078713911e-11,0.65,1
"9516",93,166,"mod2",NA,NA,NA,NA,8.17260632581195,0.53044133649706,15.4071822150634,8.22743982612894e-12,0.65,1
"9517",95,166,"mod2",NA,NA,NA,NA,8.3035164657788,0.552305904413353,15.0342706812063,7.38368616239548e-11,0.65,1
"9518",96,166,"mod2",NA,NA,NA,NA,7.64008990697383,0.489501807045044,15.6078890762313,6.61886659141657e-12,0.65,1
"9519",97,166,"mod2",NA,NA,NA,NA,7.88764277063013,0.431728320300653,18.269922077702,6.02979959593598e-14,0.65,1
"9520",98,166,"mod2",NA,NA,NA,NA,8.26693368438149,0.550100223994909,15.0280500239498,7.4296657079149e-11,0.65,1
"9521",99,166,"mod2",NA,NA,NA,NA,8.296996488021,0.523513674201719,15.848671958135,2.08248224892728e-12,0.65,1
"9522",100,166,"mod2",NA,NA,NA,NA,8.10742153600766,0.502823589953842,16.1237891339821,9.78708895825123e-12,0.65,1
"9523",1,167,"mod2",NA,NA,NA,NA,7.86233814071421,0.529358268477455,14.8525839849974,1.52048599237632e-11,0.65,1
"9524",4,167,"mod2",NA,NA,NA,NA,7.37423051331412,0.604690961027688,12.1950400925151,1.62830234479291e-09,0.65,1
"9525",5,167,"mod2",NA,NA,NA,NA,8.26090183844432,0.497078617483985,16.6189040282153,2.29302283362587e-12,0.65,1
"9526",8,167,"mod2",NA,NA,NA,NA,7.88777007830714,0.557639982372429,14.1449148691766,1.83636414403424e-10,0.65,1
"9527",9,167,"mod2",NA,NA,NA,NA,7.92745637749272,0.509192521504205,15.5686818692353,6.9048912022099e-12,0.65,1
"9528",10,167,"mod2",NA,NA,NA,NA,8.26951462368327,0.584481098962112,14.1484722745831,7.79775659311973e-11,0.65,1
"9529",12,167,"mod2",NA,NA,NA,NA,7.96989700424858,0.527250454961739,15.1159604116926,2.73983334887468e-11,0.65,1
"9530",13,167,"mod2",NA,NA,NA,NA,7.91579898599919,0.504982453296218,15.6753941336569,6.15521717227315e-12,0.65,1
"9531",14,167,"mod2",NA,NA,NA,NA,8.15435892330217,0.588356841433934,13.859546365482,1.07840099639092e-10,0.65,1
"9532",19,167,"mod2",NA,NA,NA,NA,7.50458299964417,0.534162455910566,14.0492520891447,3.83568350701325e-11,0.65,1
"9533",20,167,"mod2",NA,NA,NA,NA,8.04678072945266,0.551874055535585,14.5808280870232,2.89443827319306e-10,0.65,1
"9534",21,167,"mod2",NA,NA,NA,NA,8.07157673879402,0.542516085248542,14.8780413305095,3.52413310403597e-11,0.65,1
"9535",22,167,"mod2",NA,NA,NA,NA,7.90899696053734,0.507605005781421,15.5810066300706,6.81360419588184e-12,0.65,1
"9536",23,167,"mod2",NA,NA,NA,NA,7.76266586064746,0.489910860234253,15.845057725268,2.09091876449876e-12,0.65,1
"9537",25,167,"mod2",NA,NA,NA,NA,7.99555817738364,0.440914210672136,18.1340450905293,1.87444342406161e-13,0.65,1
"9538",27,167,"mod2",NA,NA,NA,NA,8.15181086510669,0.469315469880673,17.3695763047814,4.06453161232737e-13,0.65,1
"9539",28,167,"mod2",NA,NA,NA,NA,8.14046571656555,0.533099809863617,15.2700593133735,4.01962419840916e-12,0.65,1
"9540",30,167,"mod2",NA,NA,NA,NA,7.81155541007487,0.602406652687154,12.9672462533903,6.63991348577029e-10,0.65,1
"9541",31,167,"mod2",NA,NA,NA,NA,7.65202802279547,0.418174017409375,18.298669224359,1.59275170203846e-13,0.65,1
"9542",32,167,"mod2",NA,NA,NA,NA,7.79489065232467,0.49981121612675,15.5956697265231,6.70664825775323e-12,0.65,1
"9543",33,167,"mod2",NA,NA,NA,NA,7.82516245654802,0.492988915845051,15.872897351322,2.02684797372378e-12,0.65,1
"9544",34,167,"mod2",NA,NA,NA,NA,8.02878862185036,0.568669856804206,14.1185408823501,4.55015217431188e-10,0.65,1
"9545",36,167,"mod2",NA,NA,NA,NA,8.04862819929214,0.536793044673834,14.9939129784788,3.11615639615244e-11,0.65,1
"9546",38,167,"mod2",NA,NA,NA,NA,7.86658958732173,0.510476437369194,15.4102893129861,2.0161659446761e-11,0.65,1
"9547",39,167,"mod2",NA,NA,NA,NA,7.97947003887015,0.509744665318756,15.6538568851533,6.29931495381692e-12,0.65,1
"9548",40,167,"mod2",NA,NA,NA,NA,8.04849671021057,0.465321457516835,17.2966377977946,6.69623121374369e-14,0.65,1
"9549",41,167,"mod2",NA,NA,NA,NA,7.91117159527758,0.464144324187776,17.0446371591889,1.49244887165401e-12,0.65,1
"9550",42,167,"mod2",NA,NA,NA,NA,7.82232887850924,0.455086525069908,17.1886629192275,4.90322271081341e-13,0.65,1
"9551",43,167,"mod2",NA,NA,NA,NA,7.55108641764496,0.495997565883187,15.2240392635784,1.00557165381069e-11,0.65,1
"9552",45,167,"mod2",NA,NA,NA,NA,7.94246505346196,0.418972894208219,18.9569902092873,2.99478632355722e-14,0.65,1
"9553",46,167,"mod2",NA,NA,NA,NA,7.90095566936538,0.544754585474654,14.5036974080377,5.27435400533668e-11,0.65,1
"9554",47,167,"mod2",NA,NA,NA,NA,8.06861658987854,0.487890316858982,16.5377674265478,9.77248106213179e-13,0.65,1
"9555",48,167,"mod2",NA,NA,NA,NA,7.81710749740888,0.567085687949094,13.78470249475,2.69377243638803e-10,0.65,1
"9556",50,167,"mod2",NA,NA,NA,NA,7.77084759358962,0.483091847059491,16.0856525335495,3.98170209211942e-12,0.65,1
"9557",51,167,"mod2",NA,NA,NA,NA,7.97144126597474,0.640223840265085,12.4510222279042,2.60649499216401e-09,0.65,1
"9558",52,167,"mod2",NA,NA,NA,NA,8.24011140686489,0.56406713073852,14.6083878280167,4.70767834753189e-11,0.65,1
"9559",53,167,"mod2",NA,NA,NA,NA,8.36809372245067,0.605866003381553,13.8117895305981,2.61649085690404e-10,0.65,1
"9560",57,167,"mod2",NA,NA,NA,NA,7.98789767219009,0.556531020751205,14.3530142514034,6.21952911291578e-11,0.65,1
"9561",58,167,"mod2",NA,NA,NA,NA,8.25499974616187,0.55793781147647,14.7955553044822,9.38510965306824e-11,0.65,1
"9562",59,167,"mod2",NA,NA,NA,NA,7.94691348476181,0.532172939096288,14.9329529950488,3.32418791899291e-11,0.65,1
"9563",61,167,"mod2",NA,NA,NA,NA,7.93446683637314,0.512000720299595,15.4969837380899,3.09800370424344e-12,0.65,1
"9564",62,167,"mod2",NA,NA,NA,NA,8.01553189415863,0.449214334143158,17.8434464016996,2.50687218008732e-13,0.65,1
"9565",63,167,"mod2",NA,NA,NA,NA,8.007760062266,0.467976103095882,17.1114721655463,5.31464717654232e-13,0.65,1
"9566",64,167,"mod2",NA,NA,NA,NA,7.96248895838975,0.487257103389634,16.3414528038652,3.04961357977897e-12,0.65,1
"9567",65,167,"mod2",NA,NA,NA,NA,7.61726508272814,0.553563052336325,13.7604290072817,6.51773628416287e-10,0.65,1
"9568",67,167,"mod2",NA,NA,NA,NA,8.02140694592947,0.434357068365469,18.4673107222932,3.79711982515401e-13,0.65,1
"9569",69,167,"mod2",NA,NA,NA,NA,8.17312440499047,0.631371985605697,12.9450222552236,6.80928644703056e-10,0.65,1
"9570",71,167,"mod2",NA,NA,NA,NA,8.26608264673033,0.648373791070048,12.7489463031631,4.28378412102062e-09,0.65,1
"9571",76,167,"mod2",NA,NA,NA,NA,8.23131652731389,0.464928496737968,17.7044783984343,7.8139069292863e-13,0.65,1
"9572",77,167,"mod2",NA,NA,NA,NA,8.12809854929304,0.487397594214891,16.6765257887371,8.41962692598741e-13,0.65,1
"9573",79,167,"mod2",NA,NA,NA,NA,7.81081064507072,0.514003026422743,15.1960401856597,4.37915101425705e-12,0.65,1
"9574",80,167,"mod2",NA,NA,NA,NA,7.35920142852008,0.490709375087565,14.9970671076069,1.29324871655268e-11,0.65,1
"9575",81,167,"mod2",NA,NA,NA,NA,8.11127280761002,0.572461212352752,14.1691220864966,3.33166803503702e-11,0.65,1
"9576",82,167,"mod2",NA,NA,NA,NA,7.93838411473671,0.496405371843316,15.9917369251241,7.34832843874835e-13,0.65,1
"9577",83,167,"mod2",NA,NA,NA,NA,7.83757379262463,0.536450370573656,14.6100631531739,4.69915020717952e-11,0.65,1
"9578",86,167,"mod2",NA,NA,NA,NA,8.1878960930289,0.564333810377335,14.508958957384,5.24422250330702e-11,0.65,1
"9579",87,167,"mod2",NA,NA,NA,NA,8.06620980358211,0.507161728653935,15.90461059629,1.95636364427947e-12,0.65,1
"9580",92,167,"mod2",NA,NA,NA,NA,8.01075027271067,0.499148241630102,16.0488400130379,1.05449078713911e-11,0.65,1
"9581",93,167,"mod2",NA,NA,NA,NA,8.06985319624599,0.533017196428601,15.1399490491429,1.10339504152821e-11,0.65,1
"9582",94,167,"mod2",NA,NA,NA,NA,8.15637052136463,0.451124183259902,18.0801003892659,7.34641016889987e-14,0.65,1
"9583",96,167,"mod2",NA,NA,NA,NA,7.64008990697383,0.489501807045044,15.6078890762313,6.61886659141657e-12,0.65,1
"9584",97,167,"mod2",NA,NA,NA,NA,7.88764277063013,0.431728320300653,18.269922077702,6.02979959593598e-14,0.65,1
"9585",98,167,"mod2",NA,NA,NA,NA,8.26693368438149,0.550100223994909,15.0280500239498,7.4296657079149e-11,0.65,1
"9586",99,167,"mod2",NA,NA,NA,NA,8.296996488021,0.523513674201719,15.848671958135,2.08248224892728e-12,0.65,1
"9587",100,167,"mod2",NA,NA,NA,NA,8.06813287342488,0.489809746874127,16.4719728933819,2.66538436121875e-12,0.65,1
"9588",1,168,"mod2",NA,NA,NA,NA,7.86233814071421,0.529358268477455,14.8525839849974,1.52048599237632e-11,0.64,1
"9589",4,168,"mod2",NA,NA,NA,NA,7.37423051331412,0.604690961027688,12.1950400925151,1.62830234479291e-09,0.64,1
"9590",5,168,"mod2",NA,NA,NA,NA,8.26090183844432,0.497078617483985,16.6189040282153,2.29302283362587e-12,0.64,1
"9591",8,168,"mod2",NA,NA,NA,NA,7.88777007830714,0.557639982372429,14.1449148691766,1.83636414403424e-10,0.64,1
"9592",9,168,"mod2",NA,NA,NA,NA,7.92745637749272,0.509192521504205,15.5686818692353,6.9048912022099e-12,0.64,1
"9593",10,168,"mod2",NA,NA,NA,NA,8.26951462368327,0.584481098962112,14.1484722745831,7.79775659311973e-11,0.64,1
"9594",12,168,"mod2",NA,NA,NA,NA,7.96989700424858,0.527250454961739,15.1159604116926,2.73983334887468e-11,0.64,1
"9595",13,168,"mod2",NA,NA,NA,NA,7.91579898599919,0.504982453296218,15.6753941336569,6.15521717227315e-12,0.64,1
"9596",14,168,"mod2",NA,NA,NA,NA,8.15435892330217,0.588356841433934,13.859546365482,1.07840099639092e-10,0.64,1
"9597",19,168,"mod2",NA,NA,NA,NA,7.50458299964417,0.534162455910566,14.0492520891447,3.83568350701325e-11,0.64,1
"9598",20,168,"mod2",NA,NA,NA,NA,8.10417288723286,0.555328353332497,14.5934794047524,2.85933283464793e-10,0.64,1
"9599",22,168,"mod2",NA,NA,NA,NA,7.90899696053734,0.507605005781421,15.5810066300706,6.81360419588184e-12,0.64,1
"9600",23,168,"mod2",NA,NA,NA,NA,7.76266586064746,0.489910860234253,15.845057725268,2.09091876449876e-12,0.64,1
"9601",25,168,"mod2",NA,NA,NA,NA,8.04572964466327,0.442197531298827,18.1948768936617,1.764702580535e-13,0.64,1
"9602",27,168,"mod2",NA,NA,NA,NA,8.15181086510669,0.469315469880673,17.3695763047814,4.06453161232737e-13,0.64,1
"9603",28,168,"mod2",NA,NA,NA,NA,8.14046571656555,0.533099809863617,15.2700593133735,4.01962419840916e-12,0.64,1
"9604",30,168,"mod2",NA,NA,NA,NA,7.81155541007487,0.602406652687154,12.9672462533903,6.63991348577029e-10,0.64,1
"9605",31,168,"mod2",NA,NA,NA,NA,7.65202802279547,0.418174017409375,18.298669224359,1.59275170203846e-13,0.64,1
"9606",32,168,"mod2",NA,NA,NA,NA,7.79489065232467,0.49981121612675,15.5956697265231,6.70664825775323e-12,0.64,1
"9607",33,168,"mod2",NA,NA,NA,NA,7.82516245654802,0.492988915845051,15.872897351322,2.02684797372378e-12,0.64,1
"9608",34,168,"mod2",NA,NA,NA,NA,8.02878862185036,0.568669856804206,14.1185408823501,4.55015217431188e-10,0.64,1
"9609",36,168,"mod2",NA,NA,NA,NA,8.04862819929214,0.536793044673834,14.9939129784788,3.11615639615244e-11,0.64,1
"9610",38,168,"mod2",NA,NA,NA,NA,7.86658958732173,0.510476437369194,15.4102893129861,2.0161659446761e-11,0.64,1
"9611",39,168,"mod2",NA,NA,NA,NA,7.97947003887015,0.509744665318756,15.6538568851533,6.29931495381692e-12,0.64,1
"9612",40,168,"mod2",NA,NA,NA,NA,8.04849671021057,0.465321457516835,17.2966377977946,6.69623121374369e-14,0.64,1
"9613",41,168,"mod2",NA,NA,NA,NA,7.91117159527758,0.464144324187776,17.0446371591889,1.49244887165401e-12,0.64,1
"9614",42,168,"mod2",NA,NA,NA,NA,7.82232887850924,0.455086525069908,17.1886629192275,4.90322271081341e-13,0.64,1
"9615",43,168,"mod2",NA,NA,NA,NA,7.55108641764496,0.495997565883187,15.2240392635784,1.00557165381069e-11,0.64,1
"9616",45,168,"mod2",NA,NA,NA,NA,7.94246505346196,0.418972894208219,18.9569902092873,2.99478632355722e-14,0.64,1
"9617",46,168,"mod2",NA,NA,NA,NA,7.90095566936538,0.544754585474654,14.5036974080377,5.27435400533668e-11,0.64,1
"9618",47,168,"mod2",NA,NA,NA,NA,8.06861658987854,0.487890316858982,16.5377674265478,9.77248106213179e-13,0.64,1
"9619",48,168,"mod2",NA,NA,NA,NA,7.81978633989895,0.567397358566814,13.7818518571375,2.70204481646964e-10,0.64,1
"9620",50,168,"mod2",NA,NA,NA,NA,7.77084759358962,0.483091847059491,16.0856525335495,3.98170209211942e-12,0.64,1
"9621",51,168,"mod2",NA,NA,NA,NA,7.97144126597474,0.640223840265085,12.4510222279042,2.60649499216401e-09,0.64,1
"9622",52,168,"mod2",NA,NA,NA,NA,8.24011140686489,0.56406713073852,14.6083878280167,4.70767834753189e-11,0.64,1
"9623",53,168,"mod2",NA,NA,NA,NA,8.14197095546769,0.577064785882306,14.1092840087599,1.90658231638569e-10,0.64,1
"9624",57,168,"mod2",NA,NA,NA,NA,7.98789767219009,0.556531020751205,14.3530142514034,6.21952911291578e-11,0.64,1
"9625",58,168,"mod2",NA,NA,NA,NA,8.25499974616187,0.55793781147647,14.7955553044822,9.38510965306824e-11,0.64,1
"9626",59,168,"mod2",NA,NA,NA,NA,8.06976868637577,0.57533655849297,14.0261705383604,2.08165020642663e-10,0.64,1
"9627",61,168,"mod2",NA,NA,NA,NA,8.02064423850566,0.567427676969026,14.1350952095759,7.9147077511358e-11,0.64,1
"9628",62,168,"mod2",NA,NA,NA,NA,8.01553189415863,0.449214334143158,17.8434464016996,2.50687218008732e-13,0.64,1
"9629",63,168,"mod2",NA,NA,NA,NA,8.007760062266,0.467976103095882,17.1114721655463,5.31464717654232e-13,0.64,1
"9630",64,168,"mod2",NA,NA,NA,NA,7.96248895838975,0.487257103389634,16.3414528038652,3.04961357977897e-12,0.64,1
"9631",65,168,"mod2",NA,NA,NA,NA,7.63377099386691,0.568511167521537,13.4276535448668,9.16849055155859e-10,0.64,1
"9632",67,168,"mod2",NA,NA,NA,NA,8.02140694592947,0.434357068365469,18.4673107222932,3.79711982515401e-13,0.64,1
"9633",69,168,"mod2",NA,NA,NA,NA,8.17312440499047,0.631371985605697,12.9450222552236,6.80928644703056e-10,0.64,1
"9634",71,168,"mod2",NA,NA,NA,NA,8.33197311112853,0.564359433851668,14.763593219775,9.69387765179313e-11,0.64,1
"9635",76,168,"mod2",NA,NA,NA,NA,8.23131652731389,0.464928496737968,17.7044783984343,7.8139069292863e-13,0.64,1
"9636",77,168,"mod2",NA,NA,NA,NA,8.12809854929304,0.487397594214891,16.6765257887371,8.41962692598741e-13,0.64,1
"9637",79,168,"mod2",NA,NA,NA,NA,7.81081064507072,0.514003026422743,15.1960401856597,4.37915101425705e-12,0.64,1
"9638",80,168,"mod2",NA,NA,NA,NA,7.47148338888906,0.484029079474517,15.4360217303481,7.97302794661963e-12,0.64,1
"9639",81,168,"mod2",NA,NA,NA,NA,8.11127280761002,0.572461212352752,14.1691220864966,3.33166803503702e-11,0.64,1
"9640",82,168,"mod2",NA,NA,NA,NA,7.93838411473671,0.496405371843316,15.9917369251241,7.34832843874835e-13,0.64,1
"9641",83,168,"mod2",NA,NA,NA,NA,7.83757379262463,0.536450370573656,14.6100631531739,4.69915020717952e-11,0.64,1
"9642",86,168,"mod2",NA,NA,NA,NA,8.1878960930289,0.564333810377335,14.508958957384,5.24422250330702e-11,0.64,1
"9643",87,168,"mod2",NA,NA,NA,NA,8.06620980358211,0.507161728653935,15.90461059629,1.95636364427947e-12,0.64,1
"9644",92,168,"mod2",NA,NA,NA,NA,8.01075027271067,0.499148241630102,16.0488400130379,1.05449078713911e-11,0.64,1
"9645",93,168,"mod2",NA,NA,NA,NA,8.06985319624599,0.533017196428601,15.1399490491429,1.10339504152821e-11,0.64,1
"9646",94,168,"mod2",NA,NA,NA,NA,8.15637052136463,0.451124183259902,18.0801003892659,7.34641016889987e-14,0.64,1
"9647",96,168,"mod2",NA,NA,NA,NA,7.69246343158017,0.4937893535261,15.5784311197661,6.83257502599656e-12,0.64,1
"9648",97,168,"mod2",NA,NA,NA,NA,7.88764277063013,0.431728320300653,18.269922077702,6.02979959593598e-14,0.64,1
"9649",98,168,"mod2",NA,NA,NA,NA,8.15207820845006,0.554895989246259,14.6911824313659,1.04338591518697e-10,0.64,1
"9650",99,168,"mod2",NA,NA,NA,NA,8.296996488021,0.523513674201719,15.848671958135,2.08248224892728e-12,0.64,1
"9651",100,168,"mod2",NA,NA,NA,NA,8.10619425427198,0.511111818016905,15.8599233446092,1.27432226203227e-11,0.64,1
"9652",1,169,"mod2",NA,NA,NA,NA,7.86233814071421,0.529358268477455,14.8525839849974,1.52048599237632e-11,0.65,1
"9653",4,169,"mod2",NA,NA,NA,NA,7.37423051331412,0.604690961027688,12.1950400925151,1.62830234479291e-09,0.65,1
"9654",5,169,"mod2",NA,NA,NA,NA,8.26090183844432,0.497078617483985,16.6189040282153,2.29302283362587e-12,0.65,1
"9655",8,169,"mod2",NA,NA,NA,NA,7.88777007830714,0.557639982372429,14.1449148691766,1.83636414403424e-10,0.65,1
"9656",9,169,"mod2",NA,NA,NA,NA,7.92745637749272,0.509192521504205,15.5686818692353,6.9048912022099e-12,0.65,1
"9657",10,169,"mod2",NA,NA,NA,NA,8.26951462368327,0.584481098962112,14.1484722745831,7.79775659311973e-11,0.65,1
"9658",11,169,"mod2",NA,NA,NA,NA,7.38284568084935,0.507403349261614,14.5502501936439,5.01396751087518e-11,0.65,1
"9659",12,169,"mod2",NA,NA,NA,NA,7.96989700424858,0.527250454961739,15.1159604116926,2.73983334887468e-11,0.65,1
"9660",13,169,"mod2",NA,NA,NA,NA,7.91579898599919,0.504982453296218,15.6753941336569,6.15521717227315e-12,0.65,1
"9661",14,169,"mod2",NA,NA,NA,NA,8.15435892330217,0.588356841433934,13.859546365482,1.07840099639092e-10,0.65,1
"9662",19,169,"mod2",NA,NA,NA,NA,7.51567733064443,0.538564762066002,13.9550112818621,4.28797420821249e-11,0.65,1
"9663",20,169,"mod2",NA,NA,NA,NA,8.10417288723286,0.555328353332497,14.5934794047524,2.85933283464793e-10,0.65,1
"9664",22,169,"mod2",NA,NA,NA,NA,7.90899696053734,0.507605005781421,15.5810066300706,6.81360419588184e-12,0.65,1
"9665",23,169,"mod2",NA,NA,NA,NA,7.76266586064746,0.489910860234253,15.845057725268,2.09091876449876e-12,0.65,1
"9666",25,169,"mod2",NA,NA,NA,NA,8.04572964466327,0.442197531298827,18.1948768936617,1.764702580535e-13,0.65,1
"9667",27,169,"mod2",NA,NA,NA,NA,8.15181086510669,0.469315469880673,17.3695763047814,4.06453161232737e-13,0.65,1
"9668",28,169,"mod2",NA,NA,NA,NA,8.14046571656555,0.533099809863617,15.2700593133735,4.01962419840916e-12,0.65,1
"9669",30,169,"mod2",NA,NA,NA,NA,7.81155541007487,0.602406652687154,12.9672462533903,6.63991348577029e-10,0.65,1
"9670",31,169,"mod2",NA,NA,NA,NA,7.65202802279547,0.418174017409375,18.298669224359,1.59275170203846e-13,0.65,1
