"","replicate","area","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval"
"4554",49,90,"mod1",0.388939732312276,0.162659857100939,2.39112304193725,0.0326224030130354,3.57550892511539,0.889476392221015,4.01979069527341,0.00145679475639362
"4555",49,91,"mod1",0.831330305887679,0.27088349338182,3.06895889265534,0.00896679955291023,6.21138660591517,3.44448329544111,1.80328544897755,0.0945586943530971
"4556",49,92,"mod2",NA,NA,NA,NA,2.43013644963439,0.353812356451366,6.86843295697174,2.72539121161243e-06
"4557",49,93,"mod1",0.388616743076207,0.150798952220196,2.57705201100303,0.021037559422642,3.31982204880891,0.708278683501628,4.68716922609641,0.000292021023505397
"4558",50,1,"mod2",NA,NA,NA,NA,2.67068801725203,0.475167584114782,5.62051812146954,0.000112413367812297
"4559",50,2,"mod2",NA,NA,NA,NA,2.70231720238816,0.431208037614452,6.26685257848632,6.11420786347453e-05
"4560",50,3,"mod2",NA,NA,NA,NA,2.89506981754912,0.606189795026754,4.77584717080456,0.000750408252469641
"4561",50,4,"mod2",NA,NA,NA,NA,2.50035866599892,0.434189545758549,5.75868002908886,0.000126742896857232
"4562",50,5,"mod2",NA,NA,NA,NA,2.65413630183951,0.480982215236769,5.51815892097587,0.000132346440966956
"4563",50,6,"mod2",NA,NA,NA,NA,2.69282805189721,0.493207640677816,5.4598263080362,0.00014534504855423
"4564",50,7,"mod1",0.476392274019086,0.187260748294108,2.54400496825354,0.0257480058056039,3.73819469676264,1.01894420471074,3.66869420276437,0.00321463841861433
"4565",50,8,"mod2",NA,NA,NA,NA,2.38104664031263,0.353050216625616,6.74421520844883,9.40676579559835e-06
"4566",50,9,"mod2",NA,NA,NA,NA,2.50641630726252,0.385020078640592,6.50983272382064,1.37927227545843e-05
"4567",50,10,"mod2",NA,NA,NA,NA,2.4525693402953,0.342986827592882,7.15062253996078,2.30405237699694e-06
"4568",50,11,"mod1",0.461516816968956,0.194393525115449,2.374136775877,0.036881309812755,3.94548837718463,1.19307467757918,3.30699196901091,0.00699072910740656
"4569",50,12,"mod1",0.42741948743527,0.188049801138253,2.27290581988456,0.0440820556092596,3.8214010311413,1.07879743953905,3.54227855117464,0.00461421142089276
"4570",50,13,"mod2",NA,NA,NA,NA,2.45106796562618,0.410968182926607,5.96413072216812,2.59571725892032e-05
"4571",50,14,"mod2",NA,NA,NA,NA,2.60095587342842,0.467711881145319,5.56102159957809,9.21141933634648e-05
"4572",50,15,"mod2",NA,NA,NA,NA,2.6168894117842,0.449654566466832,5.81977723999658,5.97635380945498e-05
"4573",50,16,"mod1",0.449883411655529,0.193821357514385,2.32112403619989,0.0404975466978463,3.8962119260719,1.16013475672805,3.35841323904513,0.00638179409957357
"4574",50,17,"mod2",NA,NA,NA,NA,2.50885397962911,0.397762863752133,6.30741129516936,1.93119187705212e-05
"4575",50,18,"mod1",0.45027916980286,0.164231442764359,2.74173545713122,0.0178738125250701,3.68143914393346,0.879709584105797,4.18483464366885,0.00126557516867364
"4576",50,19,"mod2",NA,NA,NA,NA,2.47118135455864,0.364157267960554,6.78602782912553,6.13656283318935e-06
"4577",50,20,"mod2",NA,NA,NA,NA,2.51786865631652,0.452407508043479,5.56548821925062,9.14215951541131e-05
"4578",50,21,"mod1",0.441910195203874,0.179978427388118,2.45535090853366,0.0302951498929097,3.73219149255534,1.02005628277646,3.65880937706378,0.00327332965582632
"4579",50,22,"mod1",0.433972790745147,0.174204972240258,2.49116190636985,0.0283715957016579,3.69717299568868,0.966097106265741,3.82691654049082,0.00240902152281617
"4580",50,23,"mod1",0.434446442808957,0.199215574521756,2.18078553271704,0.0517941630774289,3.90647219336506,1.23321116952257,3.1677236550472,0.00895485604432632
"4581",50,24,"mod2",NA,NA,NA,NA,2.5541644789909,0.426459935085696,5.98922493968313,3.31566165045836e-05
"4582",50,25,"mod2",NA,NA,NA,NA,2.5549490090768,0.443662700277291,5.75876450168099,4.94766869434302e-05
"4583",50,26,"mod1",0.429135611948568,0.164197630355246,2.61353109067483,0.0226536185827076,3.68122236670636,0.903264578350109,4.07546410535707,0.00153847077388405
