"","replicate","area","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval"
"5670",61,90,"mod1",0.112574322969951,0.0147258752904723,7.64466089447243,1.27564865638255e-08,1.84239285920943,0.0389451066741865,47.3074287515202,1.80407849772387e-30
"5671",61,91,"mod1",0.112574322969951,0.0147258752904723,7.64466089447243,1.27564865638255e-08,1.84239285920943,0.0389451066741865,47.3074287515202,1.80407849772387e-30
"5672",61,92,"mod1",0.112574322969951,0.0147258752904723,7.64466089447243,1.27564865638255e-08,1.84239285920943,0.0389451066741865,47.3074287515202,1.80407849772387e-30
"5673",61,93,"mod1",0.112574322969951,0.0147258752904723,7.64466089447243,1.27564865638255e-08,1.84239285920943,0.0389451066741865,47.3074287515202,1.80407849772387e-30
"5674",62,1,"mod1",0.20462027260052,0.0423505779166769,4.83158159029382,0.000184093964517879,1.85175126792695,0.117239789508537,15.7945632254151,3.51496693949977e-11
"5675",62,2,"mod1",0.196273109547838,0.0353037888559197,5.55954802326911,4.31369684528501e-05,1.79388476996588,0.0926338010397452,19.3653369486178,1.57234587936353e-12
"5676",62,3,"mod1",0.186139124947852,0.0300748845042441,6.18918835487412,4.79271327199106e-06,1.80093428122252,0.0764226442589088,23.5654536516849,4.61422109945163e-16
"5677",62,4,"mod1",0.185176743316319,0.0298804946971647,6.1972448981539,4.70961524984458e-06,1.80172420373421,0.0761347670402851,23.6649335615734,4.25322227779602e-16
"5678",62,5,"mod1",0.185176743316319,0.0298804946971647,6.1972448981539,4.70961524984458e-06,1.80172420373421,0.0761347670402851,23.6649335615734,4.25322227779602e-16
"5679",62,6,"mod1",0.184394401963881,0.0287398526847308,6.41598285094371,2.32843637879966e-06,1.80045382970043,0.0721933888986388,24.9393172583754,4.36054488327164e-17
"5680",62,7,"mod1",0.181840600970342,0.0274158124682674,6.63269057522238,1.44548532503749e-06,1.80844465011797,0.0687074809768667,26.320927858305,1.45338529723768e-17
"5681",62,8,"mod1",0.181840600970342,0.0274158124682674,6.63269057522238,1.44548532503749e-06,1.80844465011797,0.0687074809768667,26.320927858305,1.45338529723768e-17
"5682",62,9,"mod1",0.181840600970342,0.0274158124682674,6.63269057522238,1.44548532503749e-06,1.80844465011797,0.0687074809768667,26.320927858305,1.45338529723768e-17
"5683",62,10,"mod1",0.183155323801817,0.0273434440658971,6.69832678577054,1.25261964839821e-06,1.80382445550794,0.0682745958728191,26.4201410853911,1.34595412125121e-17
"5684",62,11,"mod1",0.183242997106856,0.027707341686633,6.61351778814852,1.50739400653386e-06,1.80282236205948,0.0692821868306265,26.0214413622195,1.83559702468378e-17
"5685",62,12,"mod1",0.168430862075706,0.0263542121454578,6.39104144514278,1.97564634491101e-06,1.82024945997025,0.0673579131455262,27.0235429657331,2.28151428632644e-18
"5686",62,13,"mod1",0.164362464663912,0.0277826576577902,5.91600942891887,7.15147325757574e-06,1.7638136134705,0.070951582959563,24.85939763283,4.65475070979596e-17
"5687",62,14,"mod1",0.166614152459119,0.0281512414758627,5.91853658041962,7.11049595960673e-06,1.76015819200712,0.0720191818307068,24.4401303550584,6.57759233498548e-17
"5688",62,15,"mod1",0.166614152459119,0.0281512414758627,5.91853658041962,7.11049595960673e-06,1.76015819200712,0.0720191818307068,24.4401303550584,6.57759233498548e-17
"5689",62,16,"mod1",0.166403360224572,0.0277317735099877,6.00045864952133,5.90435583337548e-06,1.75691141330137,0.0704601335472753,24.9348294539149,4.37653882352737e-17
