Site;spec_ID;nest_ID;Taxon;Genus.Species;cells;cells.para;P1.Species.Genus;P1.cells;P2.Species.Genus;P2.cells;P3.Species.Genus;P3.cells
20;1976;5;bee;Osmia.rufa;3;;;;;;;
20;2981;1;bee;Osmia.spec;7;;;2;;;;
20;1714;10;wasp;Passaloecus.corniger;2;1;Ichneumonidae.spec;1;;;;
20;1770;8;wasp;Passaloecus.corniger;2;;;;;;;
20;2869;4;wasp;Passaloecus.corniger;1;;;;;;;
20;2829;2;wasp;Passaloecus.eremita;1;1;Ichneumonidae.spec;1;;;;
20;2832;2;wasp;Trypoxylon.clavicerum;1;;;;;;;
20;2833;2;wasp;Trypoxylon.spec;2;;;;;;;
21;2723;4;wasp;Ancistrocerus.antilope;5;1;Megatoma.spec;1;;;;
21;1945;7;wasp;Ancistrocerus.antilope;1;;;;;;;
21;1960;7;wasp;Ancistrocerus.antilope;3;;;;;;;
21;1961;7;wasp;Ancistrocerus.antilope;6;;;;;;;
21;2718;4;wasp;Ancistrocerus.antilope;1;;;;;;;
21;2720;4;wasp;Ancistrocerus.antilope;1;;;;;;;
21;1987;6;wasp;Ancistrocerus.nigricornis;8;8;Chrysis.ignita.agg.;8;;;;
21;1985;6;wasp;Ancistrocerus.nigricornis;7;7;Chrysis.ignita.agg.;7;;;;
21;1984;6;wasp;Ancistrocerus.nigricornis;1;1;Melittobia.spec;1;;;;
21;1990;6;wasp;Ancistrocerus.nigricornis;11;1;Chrysis.ignita.agg.;1;;;;
21;1986;6;wasp;Ancistrocerus.nigricornis;1;;;;;;;
21;2822;9;wasp;Ancistrocerus.nigricornis;10;;;;;;;
21;1256;5;wasp;Ancistrocerus.trifasciatus;2;;;;;;;
21;1966;8;wasp;Crossocerus.spec;7;;;;;;;
21;1263;5;wasp;Dipogon.subintermedius;1;;;;;;;
21;1264;5;wasp;Dipogon.subintermedius;1;;;;;;;
21;1670;2;wasp;Dipogon.subintermedius;4;;;;;;;
21;1671;2;wasp;Dipogon.subintermedius;4;;;;;;;
21;1676;2;wasp;Dipogon.subintermedius;4;;;;;;;
21;1683;2;wasp;Dipogon.subintermedius;3;;;;;;;
21;1861;3;wasp;Dipogon.subintermedius;1;;;;;;;
21;1863;3;wasp;Dipogon.subintermedius;2;;;;;;;
21;1864;3;wasp;Dipogon.subintermedius;1;;;;;;;
21;1949;7;wasp;Dipogon.subintermedius;1;;;;;;;
21;1988;6;wasp;Dipogon.subintermedius;1;;;;;;;
21;2010;10;wasp;Dipogon.subintermedius;2;;;;;;;
21;2727;4;wasp;Dipogon.subintermedius;1;;;;;;;
21;2731;4;wasp;Dipogon.subintermedius;1;;;;;;;
21;2732;4;wasp;Dipogon.subintermedius;1;;;;;;;
21;2730;4;wasp;Discoelius.zonalis;1;1;Megatoma.spec;1;;;;
21;1862;3;wasp;Discoelius.zonalis;2;;;;;;;
21;1871;3;wasp;Discoelius.zonalis;2;;;;;;;
21;1872;3;wasp;Discoelius.zonalis;3;;;;;;;
21;1882;3;wasp;Discoelius.zonalis;2;;;;;;;
21;1883;3;wasp;Discoelius.zonalis;8;;;;;;;
21;1884;3;wasp;Discoelius.zonalis;3;;;;;;;
21;1885;3;wasp;Discoelius.zonalis;3;;;;;;;
21;1258;5;wasp;Eumenidae.spec;11;2;Chrysis.ignita.agg.;2;;;;
21;2009;10;wasp;Eumenidae.spec;2;2;Chrysis.ignita.agg.;1;Melittobia.spec;1;;
21;2719;4;wasp;Eumenidae.spec;1;1;Chrysis.ignita.agg.;1;;;;
21;2725;4;wasp;Eumenidae.spec;8;1;Chrysis.ignita.agg.;1;;;;
21;2817;9;wasp;Eumenidae.spec;1;1;Chrysis.ignita.agg.;1;;;;
21;2818;9;wasp;Eumenidae.spec;2;1;Chrysis.ignita.agg.;1;Melittobia.spec;1;;
21;1664;2;wasp;Euodynerus.quadrifasciatus;3;1;Chrysis.ignita.agg.;1;;;;
21;1680;2;wasp;Euodynerus.quadrifasciatus;6;1;Ichneumonidae.spec;1;;;;
21;1667;2;wasp;Euodynerus.quadrifasciatus;7;;;;;;;
21;1685;2;wasp;Euodynerus.quadrifasciatus;2;;;;;;;
21;2895;1;bee;Heriades.truncorum;8;1;Sapygina.decemguttata;1;;;;
21;1951;7;bee;Heriades.truncorum;2;;;;;;;
21;2819;9;bee;Heriades.truncorum;1;;;;;;;
21;2896;1;bee;Heriades.truncorum;2;;;;;;;
21;2896;1;bee;Heriades.truncorum;3;;;;;;;
21;2898;1;bee;Heriades.truncorum;4;;;;;;;
21;2899;1;bee;Heriades.truncorum;3;;;;;;;
21;2899;1;bee;Heriades.truncorum;3;;;;;;;
21;1662;2;bee;Hylaeus.communis;2;;;;;;;
21;1666;2;bee;Hylaeus.communis;3;;;;;;;
21;1950;7;bee;Hylaeus.confusus;4;;;;;;;
21;1963;8;bee;Hylaeus.confusus;1;;;;;;;
21;2713;4;bee;Hylaeus.confusus;4;;;;;;;
21;2813;9;bee;Hylaeus.confusus;2;;;;;;;
21;1995;10;bee;Hylaeus.spec;1;;;;;;;
21;2889;1;bee;Hylaeus.spec;1;;;;;;;
21;2906;1;bee;Megachile.alpicola;4;;;;;;;
21;2003;10;bee;Megachile.spec;5;5;Melittobia.spec;5;;;;
21;2900;1;bee;Megachile.versicolor;5;;;;;;;
21;2901;1;bee;Megachile.versicolor;8;;;;;;;
21;2902;1;bee;Megachile.versicolor;4;;;;;;;
21;2903;1;bee;Megachile.versicolor;8;;;;;;;
21;2904;1;bee;Megachile.versicolor;6;;;;;;;
21;1959;7;wasp;Nitela.spinolae;1;;;;;;;
21;2821;9;bee;Osmia.rufa;4;3;Cacoxenus.indagator;3;;;;
21;2006;10;bee;Osmia.rufa;3;1;Cacoxenus.indagator;1;;;;
21;2721;4;bee;Osmia.rufa;7;1;Megatoma.spec;1;;;;
21;1663;2;bee;Osmia.rufa;3;;;;;;;
21;1665;2;bee;Osmia.rufa;5;;;;;;;
21;1668;2;bee;Osmia.rufa;9;;;;;;;
21;1669;2;bee;Osmia.rufa;8;;;;;;;
21;1673;2;bee;Osmia.rufa;8;;;;;;;
21;1675;2;bee;Osmia.rufa;9;;;;;;;
21;1676;2;bee;Osmia.rufa;5;;;;;;;
21;1677;2;bee;Osmia.rufa;7;;;;;;;
21;1678;2;bee;Osmia.rufa;7;;;;;;;
21;1679;2;bee;Osmia.rufa;4;;;;;;;
21;1681;2;bee;Osmia.rufa;4;;;;;;;
21;1682;2;bee;Osmia.rufa;4;;;;;;;
21;1684;2;bee;Osmia.rufa;6;;;;;;;
21;1962;7;bee;Osmia.rufa;5;;;;;;;
21;1967;8;bee;Osmia.rufa;10;;;;;;;
21;1969;8;bee;Osmia.rufa;5;;;;;;;
21;2001;10;bee;Osmia.rufa;3;;;;;;;
21;2002;10;bee;Osmia.rufa;5;;;;;;;
21;2005;10;bee;Osmia.rufa;1;;;;;;;
21;2716;4;bee;Osmia.rufa;3;;;;;;;
21;2717;4;bee;Osmia.rufa;2;;;;;;;
21;2722;4;bee;Osmia.rufa;4;;;;;;;
21;2724;4;bee;Osmia.rufa;11;;;;;;;
21;2728;4;bee;Osmia.rufa;8;;;;;;;
21;2729;4;bee;Osmia.rufa;7;;;;;;;
21;2814;9;bee;Osmia.rufa;3;;;;;;;
21;2815;9;bee;Osmia.rufa;4;;;;;;;
21;2816;9;bee;Osmia.rufa;5;;;;;;;
21;2819;9;bee;Osmia.rufa;5;;;;;;;
21;2820;9;bee;Osmia.rufa;5;;;;;;;
21;2823;9;bee;Osmia.rufa;5;;;;;;;
21;2824;9;bee;Osmia.rufa;8;;;;;;;
21;2825;9;bee;Osmia.rufa;3;;;;;;;
21;2826;9;bee;Osmia.rufa;1;;;;;;;
21;2890;1;bee;Osmia.rufa;2;;;;;;;
21;2905;1;bee;Osmia.rufa;3;;;;;;;
21;1254;5;wasp;Passaloecus.corniger;2;;;;;;;
21;1255;5;wasp;Passaloecus.corniger;1;;;;;;;
21;1257;5;wasp;Passaloecus.corniger;1;;;;;;;
21;1260;5;wasp;Passaloecus.corniger;1;;;;;;;
21;1268;5;wasp;Passaloecus.corniger;1;;;;;;;
21;1866;3;wasp;Passaloecus.corniger;1;;;;;;;
21;1867;3;wasp;Passaloecus.corniger;2;;;;;;;
21;1874;3;wasp;Passaloecus.corniger;2;;;;;;;
21;1875;3;wasp;Passaloecus.corniger;2;;;;;;;
21;1877;3;wasp;Passaloecus.corniger;1;;;;;;;
21;1878;3;wasp;Passaloecus.corniger;1;;;;;;;
21;1880;3;wasp;Passaloecus.corniger;2;;;;;;;
21;1881;3;wasp;Passaloecus.corniger;1;;;;;;;
21;1981;6;wasp;Passaloecus.corniger;1;;;;;;;
21;1989;6;wasp;Passaloecus.corniger;1;;;;;;;
21;2000;10;wasp;Passaloecus.corniger;1;;;;;;;
21;1869;3;wasp;Passaloecus.eremita;1;;;;;;;
21;1941;7;wasp;Passaloecus.eremita;1;;;;;;;
21;1942;7;wasp;Passaloecus.eremita;1;;;;;;;
21;1943;7;wasp;Passaloecus.eremita;2;;;;;;;
21;1944;7;wasp;Passaloecus.eremita;1;;;;;;;
21;1945;7;wasp;Passaloecus.eremita;1;;;;;;;
21;1948;7;wasp;Passaloecus.eremita;1;;;;;;;
21;2891;1;wasp;Passaloecus.eremita;2;;;;;;;
21;2892;1;wasp;Passaloecus.eremita;1;;;;;;;
21;2893;1;wasp;Passaloecus.eremita;2;;;;;;;
21;1672;2;wasp;Passaloecus.gracilis;6;;;;;;;
21;1674;2;wasp;Passaloecus.gracilis;5;;;;;;;
21;2894;1;wasp;Passaloecus.gracilis;6;;;;;;;
21;2897;1;wasp;Passaloecus.gracilis;6;;;;;;;
21;2813;9;wasp;Passaloecus.insignis;1;;;;;;;
21;1865;3;wasp;Passaloecus.spec;2;2;Omalus.aeneus;1;Ichneumonidae.spec;1;;
21;1980;6;wasp;Passaloecus.spec;1;1;Ichneumonidae.spec;1;;;;
21;1997;10;wasp;Passaloecus.spec;1;1;Omalus.aeneus;1;;;;
21;1868;3;wasp;Passaloecus.spec;1;;;;;;;
21;1873;3;wasp;Passaloecus.spec;1;;;;;;;
21;1876;3;wasp;Passaloecus.spec;1;;;;;;;
21;1882;3;wasp;Passaloecus.spec;2;;;;;;;
21;1994;6;wasp;Psenulus.concolor;11;;;;;;;
21;1983;6;wasp;Symmorphus.crassicornis;6;;;;;;;
21;1991;6;wasp;Symmorphus.gracilis;2;1;Chrysis.ignita.agg.;1;;;;
21;1992;6;wasp;Symmorphus.gracilis;3;1;Chrysis.ignita.agg.;1;;;;
21;1965;8;wasp;Trypoxylon.clavicerum;3;2;Ichneumonidae.spec;2;;;;
21;1956;7;wasp;Trypoxylon.clavicerum;2;1;Ichneumonidae.spec;1;;;;
21;1998;10;wasp;Trypoxylon.clavicerum;2;1;Trichrysis.cyanea;1;;;;
21;1259;5;wasp;Trypoxylon.clavicerum;1;;;;;;;
21;1261;5;wasp;Trypoxylon.clavicerum;2;;;;;;;
21;1952;7;wasp;Trypoxylon.clavicerum;1;;;;;;;
21;1999;10;wasp;Trypoxylon.clavicerum;1;;;;;;;
21;2008;10;wasp;Trypoxylon.clavicerum;1;;;;;;;
21;2724;4;wasp;Trypoxylon.clavicerum;1;;;;;;;
21;2907;1;wasp;Trypoxylon.minus;4;;;;;;;
21;1954;7;wasp;Trypoxylon.spec;3;3;Melittobia.spec;3;;;;
21;1982;6;wasp;Trypoxylon.spec;3;3;Melittobia.spec;3;;;;
21;2726;4;wasp;Trypoxylon.spec;3;3;Melittobia.spec;3;;;;
21;1958;7;wasp;Trypoxylon.spec;4;2;Ichneumonidae.spec;2;;;;
21;1968;8;wasp;Trypoxylon.spec;2;2;Ichneumonidae.spec;1;Trichrysis.cyanea;1;;
21;2715;4;wasp;Trypoxylon.spec;2;2;Trichrysis.cyanea;1;Melittobia.spec;1;;
21;1262;5;wasp;Trypoxylon.spec;1;1;Ichneumonidae.spec;1;;;;
21;1265;5;wasp;Trypoxylon.spec;1;1;Ichneumonidae.spec;1;;;;
21;1267;5;wasp;Trypoxylon.spec;1;1;Melittobia.spec;1;;;;
21;1879;3;wasp;Trypoxylon.spec;1;1;Ichneumonidae.spec;1;;;;
21;1953;7;wasp;Trypoxylon.spec;2;1;Ichneumonidae.spec;1;;;;
21;1955;7;wasp;Trypoxylon.spec;1;1;Ichneumonidae.spec;1;;;;
21;1957;7;wasp;Trypoxylon.spec;2;1;Ichneumonidae.spec;1;;;;
21;1979;6;wasp;Trypoxylon.spec;2;1;Ichneumonidae.spec;1;;;;
21;2714;4;wasp;Trypoxylon.spec;1;1;Melittobia.spec;1;;;;
21;1266;5;wasp;Trypoxylon.spec;2;;;;;;;
21;1870;3;wasp;Trypoxylon.spec;1;;;;;;;
21;1946;7;wasp;Trypoxylon.spec;1;;;;;;;
21;1947;7;wasp;Trypoxylon.spec;1;;;;;;;
21;1964;8;wasp;Trypoxylon.spec;1;;;;;;;
21;1970;8;wasp;Trypoxylon.spec;1;;;;;;;
21;1993;6;wasp;Trypoxylon.spec;1;;;;;;;
21;1996;10;wasp;Trypoxylon.spec;1;;;;;;;
21;2004;10;wasp;Trypoxylon.spec;1;;;;;;;
21;2007;10;wasp;Trypoxylon.spec;1;;;;;;;
22;360;4;wasp;Ancistrocerus.trifasciatus;3;;;;;;;
22;364;4;wasp;Ancistrocerus.trifasciatus;2;;;;;;;
22;408;2;wasp;Ancistrocerus.trifasciatus;4;;;;;;;
22;410;2;wasp;Ancistrocerus.trifasciatus;2;;;;;;;
22;467;3;wasp;Ancistrocerus.trifasciatus;1;;;;;;;
22;353;5;bee;Chelostoma.rapunculi;6;;;;;;;
22;394;7;bee;Chelostoma.rapunculi;9;;;;;;;
22;319;6;wasp;Crossocerus.cetratus;1;;;;;;;
22;326;6;wasp;Crossocerus.cetratus;2;;;;;;;
22;397;1;wasp;Crossocerus.cetratus;1;;;;;;;
22;401;2;wasp;Crossocerus.cetratus;2;;;;;;;
22;412;2;wasp;Crossocerus.cetratus;3;;;;;;;
22;418;8;wasp;Crossocerus.cetratus;1;;;;;;;
22;424;8;wasp;Crossocerus.cetratus;1;;;;;;;
22;426;8;wasp;Crossocerus.cetratus;1;;;;;;;
22;427;8;wasp;Crossocerus.cetratus;1;;;;;;;
22;465;3;wasp;Crossocerus.cetratus;1;;;;;;;
22;327;6;wasp;Crossocerus.spec;1;1;Melittobia.spec;1;;;;
22;316;6;wasp;Crossocerus.spec;1;;;;;;;
22;317;6;wasp;Crossocerus.spec;1;;;;;;;
22;318;6;wasp;Crossocerus.spec;4;;;;;;;
22;321;6;wasp;Crossocerus.spec;1;;;;;;;
22;328;6;wasp;Crossocerus.spec;1;;;;;;;
22;329;6;wasp;Crossocerus.spec;1;;;;;;;
22;330;6;wasp;Crossocerus.spec;1;;;;;;;
22;359;5;wasp;Crossocerus.spec;1;;;;;;;
22;363;4;wasp;Crossocerus.spec;1;;;;;;;
22;384;7;wasp;Crossocerus.spec;1;;;;;;;
22;385;7;wasp;Crossocerus.spec;1;;;;;;;
22;399;2;wasp;Crossocerus.spec;2;;;;;;;
22;409;2;wasp;Crossocerus.spec;2;;;;;;;
22;419;8;wasp;Crossocerus.spec;1;;;;;;;
22;425;8;wasp;Crossocerus.spec;1;;;;;;;
22;428;8;wasp;Crossocerus.spec;1;;;;;;;
22;429;8;wasp;Crossocerus.spec;1;;;;;;;
22;464;3;wasp;Crossocerus.spec;1;;;;;;;
22;333;6;wasp;Dipogon.subintermedius;1;;;;;;;
22;416;8;wasp;Dipogon.subintermedius;3;;;;;;;
22;420;8;wasp;Dipogon.subintermedius;1;;;;;;;
22;320;6;wasp;Eumenidae.spec;1;1;Chrysis.ignita.agg.;1;;;;
22;350;5;wasp;Eumenidae.spec;1;1;Chrysis.ignita.agg.;1;;;;
22;361;4;wasp;Eumenidae.spec;2;1;Chrysis.ignita.agg.;1;;;;
22;362;4;wasp;Eumenidae.spec;1;1;Chrysis.ignita.agg.;1;;;;
22;402;2;wasp;Eumenidae.spec;2;1;Chrysis.ignita.agg.;1;;;;
22;466;3;wasp;Eumenidae.spec;1;1;Chrysis.ignita.agg.;1;;;;
22;380;7;wasp;Eumenidae.spec;3;;;;;;;
22;413;2;wasp;Eumenidae.spec;1;;;;;;;
22;422;8;wasp;Eumenidae.spec;1;;;;;;;
22;387;7;bee;Heriades.truncorum;5;;;;;;;
22;392;7;bee;Hylaeus.communis;2;2;Chrysis.ignita.agg.;2;;;;
22;389;7;bee;Hylaeus.communis;4;;;;;;;
22;332;6;bee;Hylaeus.spec;1;1;Gasteruption.jaculator;1;;;;
22;396;1;bee;Hylaeus.spec;2;;;;;;;
22;400;2;bee;Hylaeus.spec;2;;;;;;;
22;468;3;bee;Megachile.versicolor;5;;;;;;;
22;388;7;bee;Osmia.brevicornis;9;4;mites;4;;;;
22;322;6;bee;Osmia.rufa;5;;;;;;;
22;323;6;bee;Osmia.rufa;4;;;;;;;
22;324;6;bee;Osmia.rufa;3;;;;;;;
22;325;6;bee;Osmia.rufa;6;;;;;;;
22;331;6;bee;Osmia.rufa;3;;;;;;;
22;351;5;bee;Osmia.rufa;6;;;;;;;
22;352;5;bee;Osmia.rufa;3;;;;;;;
22;354;5;bee;Osmia.rufa;2;;;;;;;
22;355;5;bee;Osmia.rufa;3;;;;;;;
22;357;5;bee;Osmia.rufa;5;;;;;;;
22;358;5;bee;Osmia.rufa;2;;;;;;;
22;375;7;bee;Osmia.rufa;7;;;;;;;
22;376;7;bee;Osmia.rufa;3;;;;;;;
22;377;7;bee;Osmia.rufa;8;;;;;;;
22;378;7;bee;Osmia.rufa;4;;;;;;;
22;379;7;bee;Osmia.rufa;2;;;;;;;
22;381;7;bee;Osmia.rufa;4;;;;;;;
22;382;7;bee;Osmia.rufa;9;;;;;;;
22;383;7;bee;Osmia.rufa;1;;;;;;;
22;390;7;bee;Osmia.rufa;3;;;;;;;
22;391;7;bee;Osmia.rufa;3;;;;;;;
22;393;7;bee;Osmia.rufa;5;;;;;;;
22;395;1;bee;Osmia.rufa;4;;;;;;;
22;398;1;bee;Osmia.rufa;6;;;;;;;
22;414;8;bee;Osmia.rufa;6;;;;;;;
22;423;8;bee;Osmia.rufa;2;;;;;;;
22;430;8;bee;Osmia.rufa;5;;;;;;;
22;431;8;bee;Osmia.rufa;5;;;;;;;
22;433;8;bee;Osmia.rufa;2;;;;;;;
22;434;8;bee;Osmia.rufa;3;;;;;;;
22;400;2;wasp;Passaloecus.corniger;2;;;;;;;
22;403;2;wasp;Passaloecus.corniger;1;;;;;;;
22;404;2;wasp;Passaloecus.corniger;1;;;;;;;
22;405;2;wasp;Passaloecus.corniger;1;;;;;;;
22;406;2;wasp;Passaloecus.corniger;1;;;;;;;
22;407;2;wasp;Passaloecus.corniger;3;;;;;;;
22;411;2;wasp;Passaloecus.corniger;3;;;;;;;
22;421;8;wasp;Passaloecus.eremita;1;;;;;;;
22;415;8;wasp;Passaloecus.spec;1;;;;;;;
22;435;8;wasp;Passaloecus.spec;1;;;;;;;
22;436;8;wasp;Passaloecus.spec;1;;;;;;;
22;437;8;wasp;Passaloecus.spec;1;;;;;;;
22;438;8;wasp;Passaloecus.spec;1;;;;;;;
22;356;5;wasp;Psenulus.pallipes;6;1;Ichneumonidae.spec;1;;;;
22;386;7;wasp;Trypoxylon.clavicerum;3;;;;;;;
22;417;8;wasp;Trypoxylon.clavicerum;4;;;;;;;
22;432;8;wasp;Trypoxylon.spec;1;;;;;;;
23;2689;6;wasp;Allodynerus.rossii;3;;;;;;;
23;2670;1;wasp;Ancistrocerus.gazella;6;2;Chrysis.ignita.agg.;2;;;;
23;2686;7;wasp;Ancistrocerus.gazella;2;1;Chrysis.ignita.agg.;1;;;;
23;2667;1;wasp;Ancistrocerus.gazella;2;;;;;;;
23;2677;7;wasp;Ancistrocerus.gazella;2;;;;;;;
23;2673;7;wasp;Ancistrocerus.nigricornis;3;3;Chrysis.ignita.agg.;3;;;;
23;2700;8;wasp;Ancistrocerus.nigricornis;3;2;Melittobia.spec;2;;;;
23;1348;4;wasp;Ancistrocerus.nigricornis;3;;;;;;;
23;1349;4;wasp;Ancistrocerus.nigricornis;7;;;;;;;
23;1351;4;wasp;Ancistrocerus.nigricornis;11;;;;;;;
23;1352;4;wasp;Ancistrocerus.nigricornis;8;;;;;;;
23;1354;4;wasp;Ancistrocerus.nigricornis;12;;;;;;;
23;2381;2;wasp;Ancistrocerus.nigricornis;2;;;;;;;
23;2407;2;wasp;Ancistrocerus.nigricornis;4;;;;;;;
23;2693;8;wasp;Ancistrocerus.nigricornis;10;;;;;;;
23;2694;8;wasp;Ancistrocerus.nigricornis;1;;;;;;;
23;2695;8;wasp;Ancistrocerus.nigricornis;4;;;;;;;
23;2705;8;wasp;Ancistrocerus.nigricornis;6;;;;;;;
23;2748;3;wasp;Ancistrocerus.nigricornis;11;;;;;;;
23;2749;3;wasp;Ancistrocerus.nigricornis;5;;;;;;;
23;2750;3;wasp;Ancistrocerus.nigricornis;6;;;;;;;
23;2751;3;wasp;Ancistrocerus.nigricornis;6;;;;;;;
23;2752;3;wasp;Ancistrocerus.nigricornis;7;;;;;;;
23;2675;7;wasp;Ancistrocerus.trifasciatus;3;;;;;;;
23;2672;1;bee;Chelostoma.campanularum;1;;;;;;;
23;2687;6;bee;Chelostoma.campanularum;2;;;;;;;
23;2706;8;bee;Chelostoma.campanularum;1;;;;;;;
23;2692;8;bee;Chelostoma.spec;1;;;;;;;
23;1353;4;wasp;Dipogon.subintermedius;1;;;;;;;
23;2745;3;wasp;Dipogon.subintermedius;1;;;;;;;
23;2666;1;wasp;Eumenidae.spec;5;5;Chrysis.ignita.agg.;5;;;;
23;2678;7;wasp;Eumenidae.spec;7;4;Chrysis.ignita.agg.;4;;;;
23;2401;2;wasp;Eumenidae.spec;2;2;Chrysis.ignita.agg.;2;;;;
23;2702;8;wasp;Eumenidae.spec;2;1;Melittobia.spec;1;;;;
23;2688;6;wasp;Eumenidae.spec;8;;;;;;;
23;2744;3;wasp;Eumenidae.spec;3;;;;;;;
23;2704;8;bee;Heriades.truncorum;3;;;;;;;
23;2757;3;wasp;Nitela.spinolae;2;;;;;;;
23;2391;2;bee;Osmia.rufa;8;7;Cacoxenus.indagator;7;;;;
23;2399;2;bee;Osmia.rufa;4;4;Cacoxenus.indagator;4;;;;
23;2405;2;bee;Osmia.rufa;4;4;Cacoxenus.indagator;4;;;;
23;2652;1;bee;Osmia.rufa;8;4;Cacoxenus.indagator;4;;;;
23;2661;1;bee;Osmia.rufa;7;4;Cacoxenus.indagator;4;;;;
23;2663;1;bee;Osmia.rufa;6;4;Cacoxenus.indagator;4;;;;
23;2656;1;bee;Osmia.rufa;4;3;Cacoxenus.indagator;3;;;;
23;2669;1;bee;Osmia.rufa;3;3;Cacoxenus.indagator;3;;;;
23;2682;7;bee;Osmia.rufa;4;3;Cacoxenus.indagator;3;;;;
23;2389;2;bee;Osmia.rufa;5;2;Cacoxenus.indagator;2;;;;
23;2411;2;bee;Osmia.rufa;3;2;Monodontomerus.spec;1;Cacoxenus.indagator;1;;
23;2660;1;bee;Osmia.rufa;4;2;Cacoxenus.indagator;2;;;;
23;2701;8;bee;Osmia.rufa;2;2;Cacoxenus.indagator;2;;;;
23;2383;2;bee;Osmia.rufa;3;1;Monodontomerus.spec;1;;;;
23;2392;2;bee;Osmia.rufa;4;1;Cacoxenus.indagator;1;;;;
23;2395;2;bee;Osmia.rufa;8;1;Monodontomerus.spec;1;;;;
23;2397;2;bee;Osmia.rufa;1;1;Cacoxenus.indagator;1;;;;
23;2658;1;bee;Osmia.rufa;2;1;Cacoxenus.indagator;1;;;;
23;2664;1;bee;Osmia.rufa;2;1;Cacoxenus.indagator;1;;;;
23;2681;7;bee;Osmia.rufa;10;1;Cacoxenus.indagator;1;;;;
23;2754;3;bee;Osmia.rufa;2;1;Cacoxenus.indagator;1;;;;
23;1356;4;bee;Osmia.rufa;1;;;;;;;
23;2382;2;bee;Osmia.rufa;6;;;;;;;
23;2385;2;bee;Osmia.rufa;3;;;;;;;
23;2386;2;bee;Osmia.rufa;5;;;;;;;
23;2387;2;bee;Osmia.rufa;1;;;;;;;
23;2388;2;bee;Osmia.rufa;1;;;;;;;
23;2390;2;bee;Osmia.rufa;4;;;;;;;
23;2393;2;bee;Osmia.rufa;7;;;;;;;
23;2394;2;bee;Osmia.rufa;3;;;;;;;
23;2396;2;bee;Osmia.rufa;2;;;;;;;
23;2398;2;bee;Osmia.rufa;7;;;;;;;
23;2400;2;bee;Osmia.rufa;3;;;;;;;
23;2402;2;bee;Osmia.rufa;1;;;;;;;
23;2403;2;bee;Osmia.rufa;9;;;;;;;
23;2404;2;bee;Osmia.rufa;1;;;;;;;
23;2406;2;bee;Osmia.rufa;3;;;;;;;
23;2408;2;bee;Osmia.rufa;1;;;;;;;
23;2409;2;bee;Osmia.rufa;1;;;;;;;
23;2410;2;bee;Osmia.rufa;6;;;;;;;
23;2412;2;bee;Osmia.rufa;4;;;;;;;
23;2413;2;bee;Osmia.rufa;4;;;;;;;
23;2653;1;bee;Osmia.rufa;4;;;;;;;
23;2654;1;bee;Osmia.rufa;8;;;;;;;
23;2655;1;bee;Osmia.rufa;8;;;;;;;
23;2657;1;bee;Osmia.rufa;3;;;;;;;
23;2659;1;bee;Osmia.rufa;5;;;;;;;
23;2662;1;bee;Osmia.rufa;1;;;;;;;
23;2665;1;bee;Osmia.rufa;2;;;;;;;
23;2668;1;bee;Osmia.rufa;3;;;;;;;
23;2671;1;bee;Osmia.rufa;1;;;;;;;
23;2672;1;bee;Osmia.rufa;2;;;;;;;
23;2674;7;bee;Osmia.rufa;4;;;;;;;
23;2676;7;bee;Osmia.rufa;1;;;;;;;
23;2679;7;bee;Osmia.rufa;7;;;;;;;
23;2684;7;bee;Osmia.rufa;1;;;;;;;
23;2685;7;bee;Osmia.rufa;3;;;;;;;
23;2690;6;bee;Osmia.rufa;2;;;;;;;
23;2691;6;bee;Osmia.rufa;2;;;;;;;
23;2694;8;bee;Osmia.rufa;1;;;;;;;
23;2696;8;bee;Osmia.rufa;1;;;;;;;
23;2697;8;bee;Osmia.rufa;2;;;;;;;
23;2699;8;bee;Osmia.rufa;2;;;;;;;
23;2753;3;bee;Osmia.rufa;2;;;;;;;
23;2703;8;wasp;Passaloecus.corniger;1;;;;;;;
23;1350;4;wasp;Passaloecus.spec;1;;;;;;;
23;1355;4;wasp;Trypoxylon.clavicerum;2;1;Trichrysis.cyanea;1;;;;
23;2746;3;wasp;Trypoxylon.clavicerum;1;;;;;;;
23;2747;3;wasp;Trypoxylon.clavicerum;2;;;;;;;
23;2756;3;wasp;Trypoxylon.minus;2;;;;;;;
23;2683;7;wasp;Trypoxylon.spec;2;2;Trichrysis.cyanea;1;Melittobia.spec;2;;
23;2755;3;wasp;Trypoxylon.spec;1;1;Trichrysis.cyanea;1;;;;
23;2680;7;wasp;Trypoxylon.spec;2;;;;;;;
23;2698;8;wasp;Trypoxylon.spec;7;;;;;;;
24;1808;7;wasp;Ancistrocerus.antilope;3;;;;;;;
24;1839;8;wasp;Ancistrocerus.antilope;7;;;;;;;
24;1840;8;wasp;Ancistrocerus.antilope;5;;;;;;;
24;1845;8;wasp;Ancistrocerus.antilope;4;;;;;;;
24;1801;3;wasp;Ancistrocerus.nigricornis;12;3;Chrysis.ignita.agg.;3;;;;
24;1894;2;wasp;Ancistrocerus.nigricornis;1;1;Chrysis.ignita.agg.;1;;;;
24;1762;4;wasp;Ancistrocerus.nigricornis;2;;;;;;;
24;1846;8;wasp;Ancistrocerus.nigricornis;14;;;;;;;
24;1893;2;wasp;Ancistrocerus.nigricornis;4;;;;;;;
