Site;Transect;T_section;Family;Genus.Species;P.Genus.Species;logArea;logIsolation;Sh250;Flowercover;Flowerdiv 
29;4;E;Syrphidae;Sphaerophoria.spec;Centaurea.jacea;2.661812686;4.483852365;0.085501325;82.175;32
29;1;F;Syrphidae;Sphaerophoria.spec;Pimpinella.saxifraga;2.661812686;4.483852365;0.085501325;82.175;32
29;1;F;Syrphidae;Sphaerophoria.spec;Pimpinella.saxifraga;2.661812686;4.483852365;0.085501325;82.175;32
29;1;F;Syrphidae;Sphaerophoria.spec;Pimpinella.saxifraga;2.661812686;4.483852365;0.085501325;82.175;32
29;1;F;Syrphidae;Sphaerophoria.spec;Pimpinella.saxifraga;2.661812686;4.483852365;0.085501325;82.175;32
29;1;F;Syrphidae;Sphaerophoria.spec;Cichorium.intybus;2.661812686;4.483852365;0.085501325;82.175;32
29;1;F;Syrphidae;Sphaerophoria.spec;Cichorium.intybus;2.661812686;4.483852365;0.085501325;82.175;32
29;1;F;Syrphidae;Sphaerophoria.spec;Pimpinella.saxifraga;2.661812686;4.483852365;0.085501325;82.175;32
29;1;F;Syrphidae;Sphaerophoria.spec;Pimpinella.saxifraga;2.661812686;4.483852365;0.085501325;82.175;32
29;2;F;Syrphidae;Sphaerophoria.spec;Pimpinella.saxifraga;2.661812686;4.483852365;0.085501325;82.175;32
29;2;F;Syrphidae;Sphaerophoria.spec;Pimpinella.saxifraga;2.661812686;4.483852365;0.085501325;82.175;32
29;2;F;Syrphidae;Sphaerophoria.spec;Pimpinella.saxifraga;2.661812686;4.483852365;0.085501325;82.175;32
29;2;F;Syrphidae;Sphaerophoria.spec;Hypericum.perforatum;2.661812686;4.483852365;0.085501325;82.175;32
29;2;F;Syrphidae;Sphaerophoria.spec;Hypericum.perforatum;2.661812686;4.483852365;0.085501325;82.175;32
29;2;F;Syrphidae;Sphaerophoria.spec;Centaurea.scabiosa;2.661812686;4.483852365;0.085501325;82.175;32
29;2;F;Syrphidae;Sphaerophoria.spec;NA;2.661812686;4.483852365;0.085501325;82.175;32
29;2;F;Syrphidae;Sphaerophoria.spec;NA;2.661812686;4.483852365;0.085501325;82.175;32
29;3;F;Syrphidae;Sphaerophoria.spec;Pimpinella.saxifraga;2.661812686;4.483852365;0.085501325;82.175;32
29;3;F;Syrphidae;Sphaerophoria.spec;Pimpinella.saxifraga;2.661812686;4.483852365;0.085501325;82.175;32
29;3;F;Syrphidae;Sphaerophoria.spec;Pimpinella.saxifraga;2.661812686;4.483852365;0.085501325;82.175;32
29;3;F;Syrphidae;Sphaerophoria.spec;Hypericum.perforatum;2.661812686;4.483852365;0.085501325;82.175;32
29;3;F;Syrphidae;Sphaerophoria.spec;Pimpinella.saxifraga;2.661812686;4.483852365;0.085501325;82.175;32
29;3;F;Syrphidae;Sphaerophoria.spec;Pimpinella.saxifraga;2.661812686;4.483852365;0.085501325;82.175;32
29;4;F;Syrphidae;Sphaerophoria.spec;Pimpinella.saxifraga;2.661812686;4.483852365;0.085501325;82.175;32
29;4;F;Syrphidae;Sphaerophoria.spec;Pimpinella.saxifraga;2.661812686;4.483852365;0.085501325;82.175;32
29;4;F;Syrphidae;Sphaerophoria.spec;Pimpinella.saxifraga;2.661812686;4.483852365;0.085501325;82.175;32
29;4;F;Syrphidae;Sphaerophoria.spec;Pimpinella.saxifraga;2.661812686;4.483852365;0.085501325;82.175;32
29;4;F;Syrphidae;Sphaerophoria.spec;Pimpinella.saxifraga;2.661812686;4.483852365;0.085501325;82.175;32
29;4;F;Syrphidae;Sphaerophoria.spec;Hypericum.perforatum;2.661812686;4.483852365;0.085501325;82.175;32
29;4;F;Syrphidae;Sphaerophoria.spec;Hypericum.perforatum;2.661812686;4.483852365;0.085501325;82.175;32
29;4;F;Syrphidae;Sphaerophoria.spec;Pimpinella.saxifraga;2.661812686;4.483852365;0.085501325;82.175;32
29;4;F;Syrphidae;Sphaerophoria.spec;Pimpinella.saxifraga;2.661812686;4.483852365;0.085501325;82.175;32
29;2;E;Syrphidae;Syrphus.ribesii;Hypericum.perforatum;2.661812686;4.483852365;0.085501325;82.175;32
29;2;D;Syrphidae;Syrphus.vitripennis;Galium.mollugo;2.661812686;4.483852365;0.085501325;82.175;32
29;2;D;Syrphidae;Syrphus.vitripennis;Galium.mollugo;2.661812686;4.483852365;0.085501325;82.175;32
29;3;D;Syrphidae;Syrphus.vitripennis;Galium.mollugo;2.661812686;4.483852365;0.085501325;82.175;32
29;2;E;Syrphidae;Syrphus.vitripennis;Hypericum.perforatum;2.661812686;4.483852365;0.085501325;82.175;32
29;3;C;Syrphidae;Syrphus.torvus;NA;2.661812686;4.483852365;0.085501325;82.175;32
29;1;F;Syrphidae;Melanostoma.spec;Pimpinella.saxifraga;2.661812686;4.483852365;0.085501325;82.175;32
29;4;B;Syrphidae;Pipizella.spec;NA;2.661812686;4.483852365;0.085501325;82.175;32
30;3;D;Andrenidae;Andrena.subopaca;Veronica.teucrium;2.640481437;4.302849185;1.37866665;109.325;28
30;1;C;Apidae;Bombus.lapidarius;Veronica.teucrium;2.640481437;4.302849185;1.37866665;109.325;28
30;1;C;Apidae;Bombus.lapidarius;Veronica.teucrium;2.640481437;4.302849185;1.37866665;109.325;28
30;1;C;Apidae;Bombus.lapidarius;Veronica.teucrium;2.640481437;4.302849185;1.37866665;109.325;28
30;1;C;Apidae;Bombus.lapidarius;Veronica.teucrium;2.640481437;4.302849185;1.37866665;109.325;28
30;1;E;Apidae;Bombus.lapidarius;Origanum.vulgare;2.640481437;4.302849185;1.37866665;109.325;28
30;2;C;Apidae;Bombus.lapidarius;Veronica.teucrium;2.640481437;4.302849185;1.37866665;109.325;28
30;2;C;Apidae;Bombus.lapidarius;Veronica.teucrium;2.640481437;4.302849185;1.37866665;109.325;28
30;2;C;Apidae;Bombus.lapidarius;Veronica.teucrium;2.640481437;4.302849185;1.37866665;109.325;28
30;2;C;Apidae;Bombus.lapidarius;Veronica.teucrium;2.640481437;4.302849185;1.37866665;109.325;28
30;2;C;Apidae;Bombus.lapidarius;Veronica.teucrium;2.640481437;4.302849185;1.37866665;109.325;28
30;2;E;Apidae;Bombus.lapidarius;Origanum.vulgare;2.640481437;4.302849185;1.37866665;109.325;28
30;2;E;Apidae;Bombus.lapidarius;Origanum.vulgare;2.640481437;4.302849185;1.37866665;109.325;28
30;2;E;Apidae;Bombus.lapidarius;Origanum.vulgare;2.640481437;4.302849185;1.37866665;109.325;28
30;2;E;Apidae;Bombus.lapidarius;Origanum.vulgare;2.640481437;4.302849185;1.37866665;109.325;28
30;2;E;Apidae;Bombus.lapidarius;Knautia.arvensis;2.640481437;4.302849185;1.37866665;109.325;28
30;2;E;Apidae;Bombus.lapidarius;Knautia.arvensis;2.640481437;4.302849185;1.37866665;109.325;28
30;2;E;Apidae;Bombus.lapidarius;Knautia.arvensis;2.640481437;4.302849185;1.37866665;109.325;28
30;2;F;Apidae;Bombus.lapidarius;Knautia.arvensis;2.640481437;4.302849185;1.37866665;109.325;28
30;3;C;Apidae;Bombus.lapidarius;Veronica.teucrium;2.640481437;4.302849185;1.37866665;109.325;28
30;3;C;Apidae;Bombus.lapidarius;Veronica.teucrium;2.640481437;4.302849185;1.37866665;109.325;28
30;3;E;Apidae;Bombus.lapidarius;Knautia.arvensis;2.640481437;4.302849185;1.37866665;109.325;28
30;3;E;Apidae;Bombus.lapidarius;Knautia.arvensis;2.640481437;4.302849185;1.37866665;109.325;28
30;3;F;Apidae;Bombus.lapidarius;Knautia.arvensis;2.640481437;4.302849185;1.37866665;109.325;28
30;3;F;Apidae;Bombus.lapidarius;Knautia.arvensis;2.640481437;4.302849185;1.37866665;109.325;28
30;3;F;Apidae;Bombus.lapidarius;Knautia.arvensis;2.640481437;4.302849185;1.37866665;109.325;28
30;3;F;Apidae;Bombus.lapidarius;Knautia.arvensis;2.640481437;4.302849185;1.37866665;109.325;28
30;4;D;Apidae;Bombus.lapidarius;NA;2.640481437;4.302849185;1.37866665;109.325;28
30;4;E;Apidae;Bombus.lapidarius;Knautia.arvensis;2.640481437;4.302849185;1.37866665;109.325;28
30;4;E;Apidae;Bombus.lapidarius;Knautia.arvensis;2.640481437;4.302849185;1.37866665;109.325;28
30;1;D;Apidae;Bombus.pascuorum;Knautia.arvensis;2.640481437;4.302849185;1.37866665;109.325;28
30;1;E;Apidae;Bombus.pascuorum;Clinopodium.vulgare;2.640481437;4.302849185;1.37866665;109.325;28
30;1;F;Apidae;Bombus.pascuorum;Clinopodium.vulgare;2.640481437;4.302849185;1.37866665;109.325;28
30;3;E;Apidae;Bombus.pascuorum;Knautia.arvensis;2.640481437;4.302849185;1.37866665;109.325;28
30;4;E;Apidae;Bombus.pascuorum;Knautia.arvensis;2.640481437;4.302849185;1.37866665;109.325;28
30;4;E;Apidae;Bombus.pascuorum;Knautia.arvensis;2.640481437;4.302849185;1.37866665;109.325;28
30;4;E;Apidae;Bombus.pascuorum;Clinopodium.vulgare;2.640481437;4.302849185;1.37866665;109.325;28
30;2;F;Apidae;Bombus.soroeensis;Knautia.arvensis;2.640481437;4.302849185;1.37866665;109.325;28
30;1;A;Apidae;Bombus.terrestris.agg;NA;2.640481437;4.302849185;1.37866665;109.325;28
30;1;C;Apidae;Bombus.terrestris.agg;Veronica.teucrium;2.640481437;4.302849185;1.37866665;109.325;28
30;1;C;Apidae;Bombus.terrestris.agg;Veronica.teucrium;2.640481437;4.302849185;1.37866665;109.325;28
30;1;C;Apidae;Bombus.terrestris.agg;Veronica.teucrium;2.640481437;4.302849185;1.37866665;109.325;28
30;1;F;Apidae;Bombus.terrestris.agg;Knautia.arvensis;2.640481437;4.302849185;1.37866665;109.325;28
30;2;E;Apidae;Bombus.terrestris.agg;Origanum.vulgare;2.640481437;4.302849185;1.37866665;109.325;28
30;3;C;Apidae;Bombus.terrestris.agg;Veronica.teucrium;2.640481437;4.302849185;1.37866665;109.325;28
30;3;C;Apidae;Bombus.terrestris.agg;Cornus.sanguinea;2.640481437;4.302849185;1.37866665;109.325;28
30;3;C;Apidae;Bombus.terrestris.agg;Cornus.sanguinea;2.640481437;4.302849185;1.37866665;109.325;28
30;4;E;Apidae;Bombus.terrestris.agg;Origanum.vulgare;2.640481437;4.302849185;1.37866665;109.325;28
30;4;C;Apidae;Bombus.terrestris.agg;Veronica.teucrium;2.640481437;4.302849185;1.37866665;109.325;28
30;4;C;Apidae;Bombus.terrestris.agg;Veronica.teucrium;2.640481437;4.302849185;1.37866665;109.325;28
30;4;C;Apidae;Bombus.terrestris.agg;Veronica.teucrium;2.640481437;4.302849185;1.37866665;109.325;28
30;4;C;Apidae;Bombus.terrestris.agg;Cornus.sanguinea;2.640481437;4.302849185;1.37866665;109.325;28
30;4;C;Apidae;Bombus.terrestris.agg;Cornus.sanguinea;2.640481437;4.302849185;1.37866665;109.325;28
30;2;A;Apidae;Nomada.flava;NA;2.640481437;4.302849185;1.37866665;109.325;28
30;4;C;Apidae;Nomada.flava;Cornus.sanguinea;2.640481437;4.302849185;1.37866665;109.325;28
30;1;B;Apidae;Nomada.flavoguttata;NA;2.640481437;4.302849185;1.37866665;109.325;28
30;3;A;Apidae;Nomada.flavoguttata;NA;2.640481437;4.302849185;1.37866665;109.325;28
30;3;B;Apidae;Nomada.flavoguttata;NA;2.640481437;4.302849185;1.37866665;109.325;28
30;3;A;Apidae;Nomada.marshamella;NA;2.640481437;4.302849185;1.37866665;109.325;28
30;3;A;Apidae;Nomada.ruficornis;NA;2.640481437;4.302849185;1.37866665;109.325;28
30;4;A;Apidae;Nomada.ruficornis;NA;2.640481437;4.302849185;1.37866665;109.325;28
30;1;A;Apidae;Nomada.succincta;NA;2.640481437;4.302849185;1.37866665;109.325;28
30;4;B;Apidae;Nomada.succincta;NA;2.640481437;4.302849185;1.37866665;109.325;28
30;1;E;Apidae;Psithyrus.bohemicus;Origanum.vulgare;2.640481437;4.302849185;1.37866665;109.325;28
30;2;E;Apidae;Psithyrus.rupestris;Origanum.vulgare;2.640481437;4.302849185;1.37866665;109.325;28
30;2;E;Apidae;Psithyrus.rupestris;Centaurea.scabiosa;2.640481437;4.302849185;1.37866665;109.325;28
30;3;F;Halictidae;Lasioglossum.fulvicorne;Pimpinella.saxifraga;2.640481437;4.302849185;1.37866665;109.325;28
30;3;F;Halictidae;Lasioglossum.leucopus;Pimpinella.saxifraga;2.640481437;4.302849185;1.37866665;109.325;28
30;4;A;Halictidae;Sphecodes.ephippius;NA;2.640481437;4.302849185;1.37866665;109.325;28
30;4;F;Megachilidae;Chelostoma.rapunculi;Campanula.rotundifolia;2.640481437;4.302849185;1.37866665;109.325;28
30;4;F;Megachilidae;Heriades.truncorum;Achillea.millefolium;2.640481437;4.302849185;1.37866665;109.325;28
30;4;C;Megachilidae;Megachile.willughbiella;Veronica.teucrium;2.640481437;4.302849185;1.37866665;109.325;28
30;1;B;Megachilidae;Osmia.bicolor;NA;2.640481437;4.302849185;1.37866665;109.325;28
30;1;C;Megachilidae;Osmia.bicolor;NA;2.640481437;4.302849185;1.37866665;109.325;28
30;1;D;Megachilidae;Osmia.bicolor;NA;2.640481437;4.302849185;1.37866665;109.325;28
30;3;A;Megachilidae;Osmia.bicolor;NA;2.640481437;4.302849185;1.37866665;109.325;28
30;3;B;Megachilidae;Osmia.bicolor;NA;2.640481437;4.302849185;1.37866665;109.325;28
30;3;C;Megachilidae;Osmia.bicolor;NA;2.640481437;4.302849185;1.37866665;109.325;28
30;3;C;Megachilidae;Osmia.bicolor;Hippocrepis.comosa;2.640481437;4.302849185;1.37866665;109.325;28
30;4;A;Megachilidae;Osmia.bicolor;NA;2.640481437;4.302849185;1.37866665;109.325;28
30;4;A;Megachilidae;Osmia.bicolor;NA;2.640481437;4.302849185;1.37866665;109.325;28
30;4;C;Megachilidae;Osmia.bicolor;Veronica.teucrium;2.640481437;4.302849185;1.37866665;109.325;28
30;4;D;Megachilidae;Osmia.bicolor;NA;2.640481437;4.302849185;1.37866665;109.325;28
30;3;B;Megachilidae;Osmia.rufa;NA;2.640481437;4.302849185;1.37866665;109.325;28
30;2;B;Syrphidae;Episyrphus.balteatus;NA;2.640481437;4.302849185;1.37866665;109.325;28
30;2;C;Syrphidae;Episyrphus.balteatus;NA;2.640481437;4.302849185;1.37866665;109.325;28
30;4;C;Syrphidae;Episyrphus.balteatus;NA;2.640481437;4.302849185;1.37866665;109.325;28
30;4;C;Syrphidae;Episyrphus.balteatus;NA;2.640481437;4.302849185;1.37866665;109.325;28
30;1;E;Syrphidae;Episyrphus.balteatus;Hypericum.perforatum;2.640481437;4.302849185;1.37866665;109.325;28
30;1;E;Syrphidae;Episyrphus.balteatus;Hypericum.perforatum;2.640481437;4.302849185;1.37866665;109.325;28
30;1;E;Syrphidae;Episyrphus.balteatus;Hypericum.perforatum;2.640481437;4.302849185;1.37866665;109.325;28
30;1;E;Syrphidae;Episyrphus.balteatus;Hypericum.perforatum;2.640481437;4.302849185;1.37866665;109.325;28
30;2;E;Syrphidae;Episyrphus.balteatus;Hypericum.perforatum;2.640481437;4.302849185;1.37866665;109.325;28
30;3;E;Syrphidae;Episyrphus.balteatus;Hypericum.perforatum;2.640481437;4.302849185;1.37866665;109.325;28
30;3;E;Syrphidae;Episyrphus.balteatus;Pimpinella.saxifraga;2.640481437;4.302849185;1.37866665;109.325;28
30;3;E;Syrphidae;Episyrphus.balteatus;Pimpinella.saxifraga;2.640481437;4.302849185;1.37866665;109.325;28
30;3;E;Syrphidae;Episyrphus.balteatus;Knautia.arvensis;2.640481437;4.302849185;1.37866665;109.325;28
30;3;E;Syrphidae;Episyrphus.balteatus;Knautia.arvensis;2.640481437;4.302849185;1.37866665;109.325;28
30;4;E;Syrphidae;Episyrphus.balteatus;Knautia.arvensis;2.640481437;4.302849185;1.37866665;109.325;28
30;4;E;Syrphidae;Episyrphus.balteatus;Knautia.arvensis;2.640481437;4.302849185;1.37866665;109.325;28
30;4;E;Syrphidae;Episyrphus.balteatus;Origanum.vulgare;2.640481437;4.302849185;1.37866665;109.325;28
30;4;E;Syrphidae;Episyrphus.balteatus;Origanum.vulgare;2.640481437;4.302849185;1.37866665;109.325;28
30;4;E;Syrphidae;Episyrphus.balteatus;Origanum.vulgare;2.640481437;4.302849185;1.37866665;109.325;28
30;4;E;Syrphidae;Episyrphus.balteatus;Origanum.vulgare;2.640481437;4.302849185;1.37866665;109.325;28
30;2;A;Syrphidae;Eupeodes.luniger;NA;2.640481437;4.302849185;1.37866665;109.325;28
30;3;D;Syrphidae;Sphaerophoria.spec;Veronica.teucrium;2.640481437;4.302849185;1.37866665;109.325;28
30;3;D;Syrphidae;Sphaerophoria.spec;Veronica.teucrium;2.640481437;4.302849185;1.37866665;109.325;28
30;4;E;Syrphidae;Sphaerophoria.spec;NA;2.640481437;4.302849185;1.37866665;109.325;28
30;1;F;Syrphidae;Sphaerophoria.spec;Pimpinella.saxifraga;2.640481437;4.302849185;1.37866665;109.325;28
30;4;F;Syrphidae;Sphaerophoria.spec;Pimpinella.saxifraga;2.640481437;4.302849185;1.37866665;109.325;28
30;2;F;Syrphidae;Syrphus.vitripennis;Pimpinella.saxifraga;2.640481437;4.302849185;1.37866665;109.325;28
30;1;C;Syrphidae;Scaeva.selenitica;NA;2.640481437;4.302849185;1.37866665;109.325;28
30;3;D;Syrphidae;Scaeva.selenitica;Veronica.teucrium;2.640481437;4.302849185;1.37866665;109.325;28
30;3;B;Syrphidae;Volucella.bombylans;NA;2.640481437;4.302849185;1.37866665;109.325;28
31;2;A;Andrenidae;Andrena.gravida;NA;2.517195898;4.189983337;0.593595172;30.275;24
31;1;A;Andrenidae;Andrena.nigroaenea;NA;2.517195898;4.189983337;0.593595172;30.275;24
31;1;C;Andrenidae;Andrena.nigroaenea;NA;2.517195898;4.189983337;0.593595172;30.275;24
31;1;D;Apidae;Bombus.lapidarius;Knautia.arvensis;2.517195898;4.189983337;0.593595172;30.275;24
31;2;C;Apidae;Bombus.lapidarius;Hippocrepis.comosa;2.517195898;4.189983337;0.593595172;30.275;24
31;3;C;Apidae;Bombus.lapidarius;Genista.tinctoria;2.517195898;4.189983337;0.593595172;30.275;24
31;4;C;Apidae;Bombus.lapidarius;Hippocrepis.comosa;2.517195898;4.189983337;0.593595172;30.275;24
31;4;C;Apidae;Bombus.lapidarius;Genista.tinctoria;2.517195898;4.189983337;0.593595172;30.275;24
31;1;D;Apidae;Bombus.pascuorum;Trifolium.pratense;2.517195898;4.189983337;0.593595172;30.275;24
31;1;F;Apidae;Bombus.pascuorum;Knautia.arvensis;2.517195898;4.189983337;0.593595172;30.275;24
31;3;F;Apidae;Bombus.pascuorum;Centaurea.scabiosa;2.517195898;4.189983337;0.593595172;30.275;24
31;2;D;Apidae;Bombus.terrestris.agg;Knautia.arvensis;2.517195898;4.189983337;0.593595172;30.275;24
31;2;E;Apidae;Bombus.terrestris.agg;Knautia.arvensis;2.517195898;4.189983337;0.593595172;30.275;24
31;4;C;Apidae;Bombus.terrestris.agg;NA;2.517195898;4.189983337;0.593595172;30.275;24
31;4;A;Apidae;Nomada.flava;NA;2.517195898;4.189983337;0.593595172;30.275;24
31;3;B;Apidae;Nomada.marshamella;NA;2.517195898;4.189983337;0.593595172;30.275;24
31;4;C;Apidae;Nomada.marshamella;NA;2.517195898;4.189983337;0.593595172;30.275;24
31;1;A;Apidae;Nomada.succincta;NA;2.517195898;4.189983337;0.593595172;30.275;24
31;1;A;Apidae;Nomada.succincta;NA;2.517195898;4.189983337;0.593595172;30.275;24
31;2;E;Apidae;Psithyrus.sylvestris;Centaurea.scabiosa;2.517195898;4.189983337;0.593595172;30.275;24
31;1;B;Halictidae;Halictus.tumulorum;NA;2.517195898;4.189983337;0.593595172;30.275;24
31;3;E;Megachilidae;Anthidium.strigatum;Lotus.corniculatus;2.517195898;4.189983337;0.593595172;30.275;24
31;3;E;Megachilidae;Anthidium.strigatum;Lotus.corniculatus;2.517195898;4.189983337;0.593595172;30.275;24
31;3;B;Megachilidae;Osmia.bicolor;NA;2.517195898;4.189983337;0.593595172;30.275;24
31;1;D;Syrphidae;Eristalis.tenax;Knautia.arvensis;2.517195898;4.189983337;0.593595172;30.275;24
31;4;F;Syrphidae;Helophilus.pendulus;Knautia.arvensis;2.517195898;4.189983337;0.593595172;30.275;24
31;2;A;Syrphidae;Epistrophe.eligans;NA;2.517195898;4.189983337;0.593595172;30.275;24
31;2;A;Syrphidae;Epistrophe.eligans;NA;2.517195898;4.189983337;0.593595172;30.275;24
31;4;C;Syrphidae;Epistrophe.eligans;NA;2.517195898;4.189983337;0.593595172;30.275;24
31;2;D;Syrphidae;Episyrphus.balteatus;Knautia.arvensis;2.517195898;4.189983337;0.593595172;30.275;24
31;2;D;Syrphidae;Episyrphus.balteatus;Knautia.arvensis;2.517195898;4.189983337;0.593595172;30.275;24
31;2;D;Syrphidae;Episyrphus.balteatus;Knautia.arvensis;2.517195898;4.189983337;0.593595172;30.275;24
31;2;D;Syrphidae;Episyrphus.balteatus;Knautia.arvensis;2.517195898;4.189983337;0.593595172;30.275;24
31;2;D;Syrphidae;Episyrphus.balteatus;Knautia.arvensis;2.517195898;4.189983337;0.593595172;30.275;24
31;3;D;Syrphidae;Episyrphus.balteatus;Knautia.arvensis;2.517195898;4.189983337;0.593595172;30.275;24
31;3;D;Syrphidae;Episyrphus.balteatus;Knautia.arvensis;2.517195898;4.189983337;0.593595172;30.275;24
31;4;D;Syrphidae;Episyrphus.balteatus;Knautia.arvensis;2.517195898;4.189983337;0.593595172;30.275;24
31;4;D;Syrphidae;Episyrphus.balteatus;Knautia.arvensis;2.517195898;4.189983337;0.593595172;30.275;24
31;4;D;Syrphidae;Episyrphus.balteatus;Knautia.arvensis;2.517195898;4.189983337;0.593595172;30.275;24
31;4;D;Syrphidae;Episyrphus.balteatus;Knautia.arvensis;2.517195898;4.189983337;0.593595172;30.275;24
31;4;D;Syrphidae;Episyrphus.balteatus;Knautia.arvensis;2.517195898;4.189983337;0.593595172;30.275;24
31;4;D;Syrphidae;Episyrphus.balteatus;Agrimonia.eupatoria;2.517195898;4.189983337;0.593595172;30.275;24
31;4;D;Syrphidae;Episyrphus.balteatus;Agrimonia.eupatoria;2.517195898;4.189983337;0.593595172;30.275;24
31;2;E;Syrphidae;Episyrphus.balteatus;Genista.tinctoria;2.517195898;4.189983337;0.593595172;30.275;24
31;4;E;Syrphidae;Episyrphus.balteatus;Hypericum.perforatum;2.517195898;4.189983337;0.593595172;30.275;24
31;1;D;Syrphidae;Sphaerophoria.spec;NA;2.517195898;4.189983337;0.593595172;30.275;24
31;3;D;Syrphidae;Sphaerophoria.spec;NA;2.517195898;4.189983337;0.593595172;30.275;24
31;3;D;Syrphidae;Sphaerophoria.spec;NA;2.517195898;4.189983337;0.593595172;30.275;24
31;4;D;Syrphidae;Sphaerophoria.spec;Genista.tinctoria;2.517195898;4.189983337;0.593595172;30.275;24
31;1;F;Syrphidae;Sphaerophoria.spec;NA;2.517195898;4.189983337;0.593595172;30.275;24
31;3;F;Syrphidae;Syrphus.vitripennis;NA;2.517195898;4.189983337;0.593595172;30.275;24
31;1;D;Syrphidae;Syritta.pipiens;NA;2.517195898;4.189983337;0.593595172;30.275;24
31;3;E;Syrphidae;Syritta.pipiens;Pimpinella.saxifraga;2.517195898;4.189983337;0.593595172;30.275;24
32;3;E;Andrenidae;Andrena.bicolor;Campanula.rotundifolia;2.496929648;4.311338152;1.2412664;65.3;30
32;2;A;Andrenidae;Andrena.carantonica;NA;2.496929648;4.311338152;1.2412664;65.3;30
32;1;C;Andrenidae;Andrena.haemorrhoa;NA;2.496929648;4.311338152;1.2412664;65.3;30
32;2;A;Andrenidae;Andrena.nigroaenea;NA;2.496929648;4.311338152;1.2412664;65.3;30
32;1;B;Apidae;Bombus.lapidarius;NA;2.496929648;4.311338152;1.2412664;65.3;30
32;1;E;Apidae;Bombus.lapidarius;Lotus.corniculatus;2.496929648;4.311338152;1.2412664;65.3;30
32;1;F;Apidae;Bombus.lapidarius;Knautia.arvensis;2.496929648;4.311338152;1.2412664;65.3;30
32;3;E;Apidae;Bombus.lapidarius;Centaurea.jacea;2.496929648;4.311338152;1.2412664;65.3;30
32;4;E;Apidae;Bombus.lapidarius;Knautia.arvensis;2.496929648;4.311338152;1.2412664;65.3;30
32;1;E;Apidae;Bombus.pascuorum;Trifolium.pratense;2.496929648;4.311338152;1.2412664;65.3;30
