"","s_type","r","area","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval"
"2621",2,73,1,"mod3",0.404241911311763,0.039944348686554,10.1201277428223,5.41049979713216e-05,NA,NA,NA,NA
"2622",2,73,2,"mod1",0.18120350214964,0.0787136188074476,2.30206036636313,0.050308766110763,54.7361049247781,26.0940155696396,2.09764973806728,0.0691900052692669
"2623",2,73,3,"mod2",NA,NA,NA,NA,31.9188831031762,1.93636956017465,16.4838798128479,4.2887331198321e-10
"2624",2,73,4,"mod2",NA,NA,NA,NA,35.564343809865,1.47224034937789,24.1566153413015,1.33998895985724e-14
"2625",2,73,5,"mod2",NA,NA,NA,NA,37.9297265040102,1.57223309635042,24.1247475276124,2.93068777052463e-16
"2626",2,73,6,"mod2",NA,NA,NA,NA,40.3090254555938,1.36636231300907,29.5009786729432,2.47317685008183e-17
"2627",2,73,7,"mod2",NA,NA,NA,NA,41.7638151485446,1.26992993106342,32.8867082560786,1.50540136631247e-19
"2628",2,73,8,"mod2",NA,NA,NA,NA,39.7197830883536,1.84800221898515,21.4933633089283,1.22952706619453e-17
"2629",2,73,9,"mod1",0.053346255034931,0.0342240478695214,1.558735986997,0.132149202926536,49.1621638597283,6.95623612337969,7.067351220942,2.63185525509401e-07
"2630",2,73,10,"mod2",NA,NA,NA,NA,40.9715704458348,1.63772426343538,25.0173801296016,1.02103674524274e-19
"2631",2,74,1,"mod3",0.330544500184139,0.0378482812796476,8.73340846686965,0.000124678396313796,NA,NA,NA,NA
"2632",2,74,2,"mod1",0.116811515730493,0.0512815417308214,2.27784719000144,0.0402792197477449,51.2785760270914,13.1124782746319,3.91067004673692,0.00178968973784015
"2633",2,74,3,"mod2",NA,NA,NA,NA,35.332534669789,1.75745763047106,20.1043450818889,2.89723616604764e-14
"2634",2,74,4,"mod2",NA,NA,NA,NA,35.7132975835839,1.26131203633461,28.3144032204491,3.26603170255472e-18
"2635",2,74,5,"mod2",NA,NA,NA,NA,36.4556047620199,1.1236124380699,32.4449992958798,4.49259075742348e-20
"2636",2,74,6,"mod2",NA,NA,NA,NA,38.1771238082208,1.01594867204103,37.5778076775505,3.76129358534101e-22
"2637",2,74,7,"mod1",0.0759181393693182,0.0352117333156606,2.15604664186052,0.0408980307359722,48.6739532436268,7.30832555210864,6.660069108386,5.59353039520251e-07
"2638",2,74,8,"mod1",0.0728124286416329,0.0343531053391862,2.11952974622579,0.0441510691455584,49.5633295208304,7.30818207815526,6.78189582454154,4.15421662476265e-07
"2639",2,74,9,"mod1",0.0555747377361585,0.0355896089365459,1.56154392803936,0.130966549951199,47.2412657429436,6.82934912603234,6.91738917884104,2.99022266611257e-07
"2640",2,74,10,"mod2",NA,NA,NA,NA,40.9715704458348,1.63772426343538,25.0173801296016,1.02103674524274e-19
